File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/sfdo-community-sprints___snowfakery-edu.parquet

MD5 hash: 0d011d60a557f040ad8346d4beb73fe6

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00    
avg_members_per_problem                           float64      1                 1.55                 1.55                 1.55                 1.55                 1.55                 1.55    
pct_members_multiple                              float64      1                 0.55                 0.55                 0.55                 0.55                 0.55                 0.55    
proj_hhi_discussion_comment                       float64      1             0.557851             0.557851             0.557851             0.557851             0.557851             0.557851    
proj_hhi_issue_comment                            float64      1                 0.36                 0.36                 0.36                 0.36                 0.36                 0.36    
proj_hhi_issue_opened                             float64      1                 0.68                 0.68                 0.68                 0.68                 0.68                 0.68    
proj_hhi_pull_request_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment                     float64      1              0.55102              0.55102              0.55102              0.55102              0.55102              0.55102    
proj_hhi_pull_request_merged                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_opened                      float64      1                 0.38                 0.38                 0.38                 0.38                 0.38                 0.38    
proj_hhi_pull_request_review                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_review_comment              float64      1                 0.82                 0.82                 0.82                 0.82                 0.82                 0.82    
proj_prob_hhi_discussion_comment                  float64      1             0.818182             0.818182             0.818182             0.818182             0.818182             0.818182    
proj_prob_hhi_issue_comment                       float64      1                  0.6                  0.6                  0.6                  0.6                  0.6                  0.6    
proj_prob_hhi_pull_request_comment                float64      1             0.857143             0.857143             0.857143             0.857143             0.857143             0.857143    
proj_prob_hhi_pull_request_review                 float64      1                0.875                0.875                0.875                0.875                0.875                0.875    
proj_prob_hhi_pull_request_review_comment         float64      1                  0.9                  0.9                  0.9                  0.9                  0.9                  0.9    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

