File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/hsluv___hsluv-python.parquet

MD5 hash: 3f14478950adccd8222577f091616159

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00    
avg_members_per_problem                           float64      1             2.090909             2.090909             2.090909             2.090909             2.090909             2.090909    
pct_members_multiple                              float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_discussion_comment                       float64      1             0.496599             0.496599             0.496599             0.496599             0.496599             0.496599    
proj_hhi_pull_request_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment                     float64      1             0.570248             0.570248             0.570248             0.570248             0.570248             0.570248    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1              0.53719              0.53719              0.53719              0.53719              0.53719              0.53719    
proj_hhi_pull_request_review_comment              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_prob_hhi_discussion_comment                  float64      1             0.609524             0.609524             0.609524             0.609524             0.609524             0.609524    
proj_prob_hhi_pull_request_comment                float64      1             0.709091             0.709091             0.709091             0.709091             0.709091             0.709091    
proj_prob_hhi_pull_request_review_comment         float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

