File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/pyexcel-renderers___pyexcel-text.parquet

MD5 hash: c2f4cb39634025f4a3bcf9be1f86bd00

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00  2016-01-01 00:00:00    
avg_members_per_problem                           float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    
pct_members_multiple                              float64      1             0.933333             0.933333             0.933333             0.933333             0.933333             0.933333    
proj_hhi_discussion_comment                       float64      1             0.460317             0.460317             0.460317             0.460317             0.460317             0.460317    
proj_hhi_pull_request_comment                     float64      1             0.443787             0.443787             0.443787             0.443787             0.443787             0.443787    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_review_comment              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_prob_hhi_discussion_comment                  float64      1             0.647619             0.647619             0.647619             0.647619             0.647619             0.647619    
proj_prob_hhi_pull_request_comment                float64      1             0.661538             0.661538             0.661538             0.661538             0.661538             0.661538    
proj_prob_hhi_pull_request_review_comment         float64      1               0.6875               0.6875               0.6875               0.6875               0.6875               0.6875    
num_active_members                                  Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

