File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/emsl-computing___corems.parquet

MD5 hash: dc0b8716a2e63a0c09009980f1c8d458

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00  2025-01-01 00:00:00    
avg_members_per_problem                  float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    
pct_members_multiple                     float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_hhi_discussion_comment              float64      1             0.438017             0.438017             0.438017             0.438017             0.438017             0.438017    
proj_hhi_issue_closed                    float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_issue_comment                   float64      1             0.438017             0.438017             0.438017             0.438017             0.438017             0.438017    
proj_hhi_issue_opened                    float64      1             0.333333             0.333333             0.333333             0.333333             0.333333             0.333333    
proj_hhi_pull_request_opened             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment         float64      1             0.551515             0.551515             0.551515             0.551515             0.551515             0.551515    
proj_prob_hhi_issue_comment              float64      1             0.551515             0.551515             0.551515             0.551515             0.551515             0.551515    
num_active_members                         Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

