File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/tensorspeech___tensorflowasr.parquet

MD5 hash: cf35bbba7d3db5d17d14fd98ac2faba5

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00  2021-01-01 00:00:00    
avg_members_per_problem                           float64      1              1.37931              1.37931              1.37931              1.37931              1.37931              1.37931    
pct_members_multiple                              float64      1              0.37931              0.37931              0.37931              0.37931              0.37931              0.37931    
proj_hhi_discussion_comment                       float64      1             0.347645             0.347645             0.347645             0.347645             0.347645             0.347645    
proj_hhi_pull_request_closed                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1             0.414201             0.414201             0.414201             0.414201             0.414201             0.414201    
proj_hhi_pull_request_review                      float64      1             0.334648             0.334648             0.334648             0.334648             0.334648             0.334648    
proj_hhi_pull_request_review_comment              float64      1             0.347645             0.347645             0.347645             0.347645             0.347645             0.347645    
proj_prob_hhi_discussion_comment                  float64      1             0.521053             0.521053             0.521053             0.521053             0.521053             0.521053    
proj_prob_hhi_pull_request_review                 float64      1             0.601578             0.601578             0.601578             0.601578             0.601578             0.601578    
proj_prob_hhi_pull_request_review_comment         float64      1             0.521053             0.521053             0.521053             0.521053             0.521053             0.521053    
num_active_members                                  Int64      1                  7.0                  7.0                  7.0                  7.0                  7.0                  7.0    

