File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/meatyite___python-socialblade.parquet

MD5 hash: ae19cd44eb0fbe223dce814b5a038015

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2021-07-01 14:24:00  2020-07-01 00:00:00  2021-01-01 00:00:00  2021-07-01 00:00:00  2022-01-01 00:00:00  2022-07-01 00:00:00     
response_rate                                         float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
mean_days_to_respond                                  float64      1             0.104977             0.104977             0.104977             0.104977             0.104977             0.104977     
pos_sentiment_avg                                     float64      1             0.116722             0.116722             0.116722             0.116722             0.116722             0.116722     
neg_sentiment_avg                                     float64      1             0.006389             0.006389             0.006389             0.006389             0.006389             0.006389     
ov_sentiment_avg                                      float64      1             0.136197             0.136197             0.136197             0.136197             0.136197             0.136197     
response_rate_pull_request_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_opened              float64      1             0.104977             0.104977             0.104977             0.104977             0.104977             0.104977     
mean_days_to_respond_to_last_comment                  float64      1             0.104977             0.104977             0.104977             0.104977             0.104977             0.104977     
pull_request_comment_pos_sentiment_avg                float64      1                0.124                0.124                0.124                0.124                0.124                0.124     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1               0.0734               0.0734               0.0734               0.0734               0.0734               0.0734     
pull_request_opened_pos_sentiment_avg                 float64      1             0.109444             0.109444             0.109444             0.109444             0.109444             0.109444     
pull_request_opened_neg_sentiment_avg                 float64      1             0.012778             0.012778             0.012778             0.012778             0.012778             0.012778     
pull_request_opened_ov_sentiment_avg                  float64      1             0.198994             0.198994             0.198994             0.198994             0.198994             0.198994     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
avg_all_disc_count                                    float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
avg_all_disc_exclude_opener_count                     float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

