File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/aisbergg___python-confmerge.parquet

MD5 hash: ea79663cc024d5fa91b6976b6c795106

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2023-12-31 19:12:00  2023-01-01 00:00:00  2023-07-01 00:00:00  2024-01-01 00:00:00  2024-07-01 00:00:00  2025-01-01 00:00:00     
response_rate                                         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
mean_days_to_respond                                  float64      1             2.418073             2.418073             2.418073             2.418073             2.418073             2.418073     
pos_sentiment_avg                                     float64      1             0.346889             0.346889             0.346889             0.346889             0.346889             0.346889     
neg_sentiment_avg                                     float64      1             0.053889             0.053889             0.053889             0.053889             0.053889             0.053889     
ov_sentiment_avg                                      float64      1             0.307178             0.307178             0.307178             0.307178             0.307178             0.307178     
response_rate_pull_request_comment                    float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_comment             float64      1             2.276435             2.276435             2.276435             2.276435             2.276435             2.276435     
mean_days_to_respond_pull_request_opened              float64      1             2.559711             2.559711             2.559711             2.559711             2.559711             2.559711     
mean_days_to_respond_to_last_comment                  float64      1             2.276435             2.276435             2.276435             2.276435             2.276435             2.276435     
pull_request_comment_pos_sentiment_avg                float64      1             0.439167             0.439167             0.439167             0.439167             0.439167             0.439167     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1              0.44095              0.44095              0.44095              0.44095              0.44095              0.44095     
pull_request_opened_pos_sentiment_avg                 float64      1             0.162333             0.162333             0.162333             0.162333             0.162333             0.162333     
pull_request_opened_neg_sentiment_avg                 float64      1             0.161667             0.161667             0.161667             0.161667             0.161667             0.161667     
pull_request_opened_ov_sentiment_avg                  float64      1             0.039633             0.039633             0.039633             0.039633             0.039633             0.039633     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_all_disc_count                                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

