File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/dask___dask-gke.parquet

MD5 hash: aeb9606de85cd0446416be0de74434da

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2019-12-31 19:12:00  2019-01-01 00:00:00  2019-07-01 00:00:00  2020-01-01 00:00:00  2020-07-01 00:00:00  2021-01-01 00:00:00     
response_rate                                         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
mean_days_to_respond                                  float64      1             0.422593             0.422593             0.422593             0.422593             0.422593             0.422593     
pos_sentiment_avg                                     float64      1             0.045898             0.045898             0.045898             0.045898             0.045898             0.045898     
neg_sentiment_avg                                     float64      1             0.180593             0.180593             0.180593             0.180593             0.180593             0.180593     
ov_sentiment_avg                                      float64      1            -0.015653            -0.015653            -0.015653            -0.015653            -0.015653            -0.015653     
response_rate_pull_request_comment                    float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_comment             float64      1             0.388021             0.388021             0.388021             0.388021             0.388021             0.388021     
mean_days_to_respond_pull_request_opened              float64      1             0.457164             0.457164             0.457164             0.457164             0.457164             0.457164     
mean_days_to_respond_to_last_comment                  float64      1             0.388021             0.388021             0.388021             0.388021             0.388021             0.388021     
pull_request_comment_pos_sentiment_avg                float64      1             0.009722             0.009722             0.009722             0.009722             0.009722             0.009722     
pull_request_comment_neg_sentiment_avg                float64      1             0.132889             0.132889             0.132889             0.132889             0.132889             0.132889     
pull_request_comment_ov_sentiment_avg                 float64      1            -0.047829            -0.047829            -0.047829            -0.047829            -0.047829            -0.047829     
pull_request_opened_pos_sentiment_avg                 float64      1              0.11825              0.11825              0.11825              0.11825              0.11825              0.11825     
pull_request_opened_neg_sentiment_avg                 float64      1                0.276                0.276                0.276                0.276                0.276                0.276     
pull_request_opened_ov_sentiment_avg                  float64      1               0.0487               0.0487               0.0487               0.0487               0.0487               0.0487     
avg_pull_request_comment_count                        float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_all_disc_count                                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

