File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/halcy___blurhash-python.parquet

MD5 hash: 75bff868ab3b8bdc9255e1ed8eac008f

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2021-07-01 14:24:00  2020-07-01 00:00:00  2021-01-01 00:00:00  2021-07-01 00:00:00  2022-01-01 00:00:00  2022-07-01 00:00:00     
response_rate                                         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
mean_days_to_respond                                  float64      1              1.10577              1.10577              1.10577              1.10577              1.10577              1.10577     
pos_sentiment_avg                                     float64      1             0.238833             0.238833             0.238833             0.238833             0.238833             0.238833     
neg_sentiment_avg                                     float64      1               0.0195               0.0195               0.0195               0.0195               0.0195               0.0195     
ov_sentiment_avg                                      float64      1             0.494142             0.494142             0.494142             0.494142             0.494142             0.494142     
response_rate_pull_request_comment                    float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_comment             float64      1             0.350185             0.350185             0.350185             0.350185             0.350185             0.350185     
mean_days_to_respond_pull_request_opened              float64      1             1.861354             1.861354             1.861354             1.861354             1.861354             1.861354     
mean_days_to_respond_to_last_comment                  float64      1             0.350185             0.350185             0.350185             0.350185             0.350185             0.350185     
pull_request_comment_pos_sentiment_avg                float64      1              0.27975              0.27975              0.27975              0.27975              0.27975              0.27975     
pull_request_comment_neg_sentiment_avg                float64      1              0.02925              0.02925              0.02925              0.02925              0.02925              0.02925     
pull_request_comment_ov_sentiment_avg                 float64      1             0.530462             0.530462             0.530462             0.530462             0.530462             0.530462     
pull_request_opened_pos_sentiment_avg                 float64      1                0.157                0.157                0.157                0.157                0.157                0.157     
pull_request_opened_neg_sentiment_avg                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_opened_ov_sentiment_avg                  float64      1               0.4215               0.4215               0.4215               0.4215               0.4215               0.4215     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_all_disc_count                                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

