File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/dfm___kepler.py.parquet

MD5 hash: 70be4fedcb416b6cf8d63b90034a5bd5

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2023-07-01 19:12:00  2022-07-01 00:00:00  2023-01-01 00:00:00  2023-07-01 00:00:00  2024-01-01 00:00:00  2024-07-01 00:00:00     
response_rate                                         float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75     
mean_days_to_respond                                  float64      1              0.15093              0.15093              0.15093              0.15093              0.15093              0.15093     
pos_sentiment_avg                                     float64      1             0.135887             0.135887             0.135887             0.135887             0.135887             0.135887     
neg_sentiment_avg                                     float64      1             0.119967             0.119967             0.119967             0.119967             0.119967             0.119967     
ov_sentiment_avg                                      float64      1             0.022603             0.022603             0.022603             0.022603             0.022603             0.022603     
response_rate_pull_request_comment                    float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_comment             float64      1             0.215075             0.215075             0.215075             0.215075             0.215075             0.215075     
mean_days_to_respond_pull_request_opened              float64      1             0.022639             0.022639             0.022639             0.022639             0.022639             0.022639     
mean_days_to_respond_to_last_comment                  float64      1             0.410972             0.410972             0.410972             0.410972             0.410972             0.410972     
pull_request_comment_pos_sentiment_avg                float64      1             0.329333             0.329333             0.329333             0.329333             0.329333             0.329333     
pull_request_comment_neg_sentiment_avg                float64      1             0.022083             0.022083             0.022083             0.022083             0.022083             0.022083     
pull_request_comment_ov_sentiment_avg                 float64      1             0.140779             0.140779             0.140779             0.140779             0.140779             0.140779     
pull_request_opened_pos_sentiment_avg                 float64      1             0.025347             0.025347             0.025347             0.025347             0.025347             0.025347     
pull_request_opened_neg_sentiment_avg                 float64      1             0.175901             0.175901             0.175901             0.175901             0.175901             0.175901     
pull_request_opened_ov_sentiment_avg                  float64      1            -0.044927            -0.044927            -0.044927            -0.044927            -0.044927            -0.044927     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_all_disc_count                                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
avg_all_disc_exclude_opener_count                     float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

