File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/currentoor___pymutesync.parquet

MD5 hash: d41d71d7da190c79335daa4cab2ce3ad

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2021-12-31 09:36:00  2021-01-01 00:00:00  2021-07-01 00:00:00  2022-01-01 00:00:00  2022-07-01 00:00:00  2023-01-01 00:00:00     
response_rate                                         float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
mean_days_to_respond                                  float64      1             0.005278             0.005278             0.005278             0.005278             0.005278             0.005278     
pos_sentiment_avg                                     float64      1               0.4607               0.4607               0.4607               0.4607               0.4607               0.4607     
neg_sentiment_avg                                     float64      1               0.0155               0.0155               0.0155               0.0155               0.0155               0.0155     
ov_sentiment_avg                                      float64      1              0.22242              0.22242              0.22242              0.22242              0.22242              0.22242     
response_rate_pull_request_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_opened              float64      1             0.005278             0.005278             0.005278             0.005278             0.005278             0.005278     
mean_days_to_respond_to_last_comment                  float64      1             0.005278             0.005278             0.005278             0.005278             0.005278             0.005278     
pull_request_comment_pos_sentiment_avg                float64      1                0.872                0.872                0.872                0.872                0.872                0.872     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1               0.4404               0.4404               0.4404               0.4404               0.4404               0.4404     
pull_request_opened_pos_sentiment_avg                 float64      1               0.0494               0.0494               0.0494               0.0494               0.0494               0.0494     
pull_request_opened_neg_sentiment_avg                 float64      1                0.031                0.031                0.031                0.031                0.031                0.031     
pull_request_opened_ov_sentiment_avg                  float64      1              0.00444              0.00444              0.00444              0.00444              0.00444              0.00444     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

