File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/halfak___python-jsonable.parquet

MD5 hash: 131f8785467e63b1961231198134f93c

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      2  2024-10-01 00:00:00  2024-07-01 00:00:00  2024-08-16 00:00:00  2024-10-01 00:00:00  2024-11-16 00:00:00  2025-01-01 00:00:00     
response_rate                                         float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
mean_days_to_respond                                  float64      1              1.97544              1.97544              1.97544              1.97544              1.97544              1.97544     
pos_sentiment_avg                                     float64      1              0.29975              0.29975              0.29975              0.29975              0.29975              0.29975     
neg_sentiment_avg                                     float64      1               0.0765               0.0765               0.0765               0.0765               0.0765               0.0765     
ov_sentiment_avg                                      float64      1             0.163175             0.163175             0.163175             0.163175             0.163175             0.163175     
response_rate_pull_request_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_opened              float64      1              1.97544              1.97544              1.97544              1.97544              1.97544              1.97544     
mean_days_to_respond_to_last_comment                  float64      1              1.97544              1.97544              1.97544              1.97544              1.97544              1.97544     
pull_request_comment_pos_sentiment_avg                float64      1                0.556                0.556                0.556                0.556                0.556                0.556     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1               0.3612               0.3612               0.3612               0.3612               0.3612               0.3612     
pull_request_opened_pos_sentiment_avg                 float64      1               0.0435               0.0435               0.0435               0.0435               0.0435               0.0435     
pull_request_opened_neg_sentiment_avg                 float64      1                0.153                0.153                0.153                0.153                0.153                0.153     
pull_request_opened_ov_sentiment_avg                  float64      1             -0.03485             -0.03485             -0.03485             -0.03485             -0.03485             -0.03485     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      2                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

