File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/takluyver___astcheck.parquet

MD5 hash: e317bb14a4bfcc14097614d0b7bef432

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2022-07-01 14:24:00  2021-07-01 00:00:00  2022-01-01 00:00:00  2022-07-01 00:00:00  2023-01-01 00:00:00  2023-07-01 00:00:00     
response_rate                                         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond                                  float64      1             0.000081             0.000081             0.000081             0.000081             0.000081             0.000081     
pos_sentiment_avg                                     float64      1                0.286                0.286                0.286                0.286                0.286                0.286     
neg_sentiment_avg                                     float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
ov_sentiment_avg                                      float64      1                 0.34                 0.34                 0.34                 0.34                 0.34                 0.34     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_opened              float64      1             0.000081             0.000081             0.000081             0.000081             0.000081             0.000081     
mean_days_to_respond_to_last_comment                  float64      1             0.000081             0.000081             0.000081             0.000081             0.000081             0.000081     
pull_request_opened_pos_sentiment_avg                 float64      1                0.286                0.286                0.286                0.286                0.286                0.286     
pull_request_opened_neg_sentiment_avg                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_opened_ov_sentiment_avg                  float64      1                 0.34                 0.34                 0.34                 0.34                 0.34                 0.34     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

