File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/dralshehri___epiweeks.parquet

MD5 hash: cb5cb7eb2de293fc5821bc876f1a114d

Keys: time_period 

                                                                type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                           datetime64[ns]      6  2020-08-31 08:00:00  2019-01-01 00:00:00  2019-08-16 00:00:00  2020-04-01 00:00:00  2020-11-16 00:00:00  2024-01-01 00:00:00     
response_rate                                                float64      1             0.222222             0.222222             0.222222             0.222222             0.222222             0.222222     
mean_days_to_respond                                         float64      1             4.526204             4.526204             4.526204             4.526204             4.526204             4.526204     
pos_sentiment_avg                                            float64      1             0.069815             0.069815             0.069815             0.069815             0.069815             0.069815     
neg_sentiment_avg                                            float64      1             0.018667             0.018667             0.018667             0.018667             0.018667             0.018667     
ov_sentiment_avg                                             float64      1             0.050722             0.050722             0.050722             0.050722             0.050722             0.050722     
response_rate_pull_request_comment                           float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
response_rate_pull_request_opened                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
response_rate_pull_request_review_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
mean_days_to_respond_pull_request_comment                    float64      1             9.051759             9.051759             9.051759             9.051759             9.051759             9.051759     
mean_days_to_respond_pull_request_opened                     float64      1             0.000648             0.000648             0.000648             0.000648             0.000648             0.000648     
mean_days_to_respond_to_last_comment                         float64      1             9.051759             9.051759             9.051759             9.051759             9.051759             9.051759     
pull_request_comment_pos_sentiment_avg                       float64      1             0.106556             0.106556             0.106556             0.106556             0.106556             0.106556     
pull_request_comment_neg_sentiment_avg                       float64      1             0.051667             0.051667             0.051667             0.051667             0.051667             0.051667     
pull_request_comment_ov_sentiment_avg                        float64      1             0.034728             0.034728             0.034728             0.034728             0.034728             0.034728     
pull_request_opened_pos_sentiment_avg                        float64      1             0.091667             0.091667             0.091667             0.091667             0.091667             0.091667     
pull_request_opened_neg_sentiment_avg                        float64      1                0.013                0.013                0.013                0.013                0.013                0.013     
pull_request_opened_ov_sentiment_avg                         float64      1             0.193217             0.193217             0.193217             0.193217             0.193217             0.193217     
pull_request_review_comment_pos_sentiment_avg                float64      1               0.0434               0.0434               0.0434               0.0434               0.0434               0.0434     
pull_request_review_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_comment_ov_sentiment_avg                 float64      1              0.03182              0.03182              0.03182              0.03182              0.03182              0.03182     
pct_merged_with_approved                                     float64      0                                                                                                                                   
pct_merged_with_review                                       float64      0                                                                                                                                   
avg_pull_request_comment_count                               float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
avg_pull_request_review_comment_count                        float64      1                  6.0                  6.0                  6.0                  6.0                  6.0                  6.0     
avg_all_disc_count                                           float64      1                  9.0                  9.0                  9.0                  9.0                  9.0                  9.0     
avg_pull_request_comment_exclude_opener_count                float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
avg_pull_request_review_comment_exclude_opener_count         float64      1                  6.0                  6.0                  6.0                  6.0                  6.0                  6.0     
avg_all_disc_exclude_opener_count                            float64      1                  9.0                  9.0                  9.0                  9.0                  9.0                  9.0     
clustering_coefficient                                       float64      5             0.381571             0.381571             0.381571             0.381571             0.381571             0.381571  0.0

