File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/all/rolling5/numerodix___ansicolor.parquet

MD5 hash: 42c64533e5a746e097ad55b2b8a74efc

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      6  2019-05-02 08:00:00  2018-01-01 00:00:00  2018-08-16 00:00:00  2019-04-01 12:00:00  2019-11-16 00:00:00  2021-01-01 00:00:00     
response_rate                                         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
mean_days_to_respond                                  float64      1             0.414039             0.414039             0.414039             0.414039             0.414039             0.414039     
pos_sentiment_avg                                     float64      1             0.079826             0.079826             0.079826             0.079826             0.079826             0.079826     
neg_sentiment_avg                                     float64      1             0.008111             0.008111             0.008111             0.008111             0.008111             0.008111     
ov_sentiment_avg                                      float64      1             0.146157             0.146157             0.146157             0.146157             0.146157             0.146157     
response_rate_pull_request_comment                    float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_pull_request_comment             float64      1             0.536157             0.536157             0.536157             0.536157             0.536157             0.536157     
mean_days_to_respond_pull_request_opened              float64      1             0.291921             0.291921             0.291921             0.291921             0.291921             0.291921     
mean_days_to_respond_to_last_comment                  float64      1             0.536157             0.536157             0.536157             0.536157             0.536157             0.536157     
pull_request_comment_pos_sentiment_avg                float64      1               0.0922               0.0922               0.0922               0.0922               0.0922               0.0922     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1              0.10862              0.10862              0.10862              0.10862              0.10862              0.10862     
pull_request_opened_pos_sentiment_avg                 float64      1             0.073639             0.073639             0.073639             0.073639             0.073639             0.073639     
pull_request_opened_neg_sentiment_avg                 float64      1             0.012167             0.012167             0.012167             0.012167             0.012167             0.012167     
pull_request_opened_ov_sentiment_avg                  float64      1             0.164925             0.164925             0.164925             0.164925             0.164925             0.164925     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_all_disc_count                                    float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

