event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
-7,0.21106630634665285,0.18322361466085527,-0.14805197838862344,0.5701845910819292,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-6,-0.05036950114905528,0.15112682059883698,-0.3465780695227757,0.24583906722466517,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-5,-0.17381147749635395,0.11160564868374674,-0.39255854891649755,0.04493559392378965,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-4,-0.19553662152183537,0.10134631343218518,-0.39417539584891836,0.0031021528052475877,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-3,-0.20041890405572974,0.08989344088461708,-0.3766100481895792,-0.024227759921880254,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-2,0.17920328519694417,0.05178066555877754,0.07771318070174019,0.2806933896921482,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-1,0,0,0,0,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
0,0.20549050352120457,0.10230437901885557,0.004973920644247648,0.4060070863981615,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
1,-0.45599747828289217,0.12833594144212013,-0.7075359235094476,-0.20445903305633673,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
2,-0.33741229844477905,0.17733557311690742,-0.6849900217539175,0.010165424864359507,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
3,-0.2949797297327062,0.21282652268345179,-0.7121197141922717,0.12216025472685932,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
4,-0.39068574695075875,0.2680538137760055,-0.9160712219517295,0.13469972805021202,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
5,-0.343723284729217,0.306925172911485,-0.9452966236357276,0.2578500541772937,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
6,-0.47810919444756783,0.3466243717758414,-1.157492963128217,0.20127457423308126,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
7,-0.5684913244157307,0.24477980378782657,-1.0482597398398708,-0.08872290899159063,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
8,-1.253464372747549,0.23981132253599127,-1.723494564918092,-0.7834341805770061,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
9,-1.3242081784365924,0.2811344728560737,-1.8752317452344969,-0.773184611638688,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
10,-1.1805771614725606,0.36924988039812906,-1.9043069270528936,-0.45684739589222767,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
11,-1.0717302664716055,0.47596667313435626,-2.004624945814944,-0.13883558712826727,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
12,-1.5580321528698418,0.6679842573181036,-2.867281297213325,-0.2487830085263587,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
13,-3.2856114061252555,1.1966088408865916,-5.6309647342629745,-0.940258077987536,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,high
-18,-0.37804880764792453,0.6324060928175754,-1.6175647495703722,0.8614671342745233,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-17,1.3608499532704028,0.9928044598288847,-0.5850467879942112,3.3067466945350166,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-16,0.931911307138992,0.9770385641459832,-0.9830842785871352,2.8469068928651193,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-15,0.659200393822341,0.8414301005968604,-0.9900026033475053,2.3084033909921873,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-14,0.34700530342614944,0.7987983707319852,-1.2186395032085415,1.9126501100608406,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-13,0.6602262992110715,0.7343197655262186,-0.7790404412203169,2.09949303964246,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-12,0.7607385352500895,0.6598518232969343,-0.5325710384119016,2.0540481089120806,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-11,0.5534099653948161,0.5780348349149139,-0.5795383110384151,1.6863582418280474,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-10,0.5419631129423377,0.5255952571979018,-0.4882035911655498,1.5721298170502251,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-9,0.5161465118023734,0.500605755367404,-0.4650407687177386,1.4973337923224852,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-8,0.3210504993298072,0.42342041151338666,-0.5088535072364306,1.150954505896045,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-7,0.35417724030614917,0.3729832860545667,-0.37687000036080154,1.0852244809730998,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-6,0.2851019582158572,0.32558846775301825,-0.35305143858005855,0.923255355011773,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-5,0.12065483829096482,0.2595484977302909,-0.3880602172604053,0.6293698938423349,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-4,0.20946549648132223,0.21444243177602393,-0.21084166979968466,0.6297726627623291,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-3,0.0698016412498918,0.15241450207426613,-0.2289307828156698,0.3685340653154534,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-2,0.16460466082395236,0.0856382628502669,-0.0032463343625707686,0.3324556560104755,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-1,0,0,0,0,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
0,-0.1828044254342441,0.12887530220451462,-0.43540001775509274,0.06979116688660456,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
1,-0.6916826308110597,0.1984356624872103,-1.080616529285992,-0.30274873233612754,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
2,-0.7275717258318999,0.280189074361299,-1.2767423115800458,-0.17840114008375396,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
3,-0.9544963063433657,0.3382404904202074,-1.6174476675669722,-0.29154494511975926,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
4,-1.084300010825237,0.4071035045894787,-1.882222879820615,-0.28637714182985874,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
5,-1.1591697042048976,0.4663932395477811,-2.0733004537185487,-0.2450389546912467,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
6,-1.1787897402221206,0.5598135010612812,-2.276024202302232,-0.08155527814200925,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
7,-1.1159766141749412,0.6345064499107996,-2.3596092560001085,0.1276560276502261,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
8,-0.8866145403959974,0.7104219884573927,-2.279041637772487,0.5058125569804922,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
9,-0.807383310629405,0.8142162486217034,-2.403247157927944,0.7884805366691336,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
10,-0.848898264314566,1.0029799558154782,-2.8147389777129033,1.116942449083771,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
11,-0.6929867460802901,1.1501643910034542,-2.9473089524470604,1.5613354602864804,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
12,-0.9859252321624294,1.240073270690538,-3.416468842715884,1.4446183783910251,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
13,-2.3582436398396585,1.0075007216165632,-4.332945054208122,-0.38354222547119465,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_opened,TRUE,sa,att_group,low
-18,-1.2504703779243733,0.44422993282699497,-2.1211610462652835,-0.3797797095834632,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-17,-1.3606127390282343,0.3758825662028834,-2.0973425687858858,-0.6238829092705829,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-16,-1.1878503321454887,0.35187661459513625,-1.8775284967519559,-0.4981721675390217,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-15,-0.6572153656609941,0.3164152697932729,-1.277389294455809,-0.037041436866179334,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-14,-0.6798011070093218,0.2973151119161258,-1.2625387263649284,-0.09706348765371531,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-13,-0.617592092051539,0.2670357630397168,-1.140982187609384,-0.09420199649369398,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-12,-0.013038580735379814,0.2822559735801527,-0.566260288952479,0.5401831274817195,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-11,-0.4515399960449189,0.2048697189520286,-0.8530846451908949,-0.04999534689894286,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-10,0.1298836278153239,0.2415169030180091,-0.343489502099974,0.6032567577306217,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-9,0.19359996047971542,0.22465309112487095,-0.24672009812503162,0.6339200190844625,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-8,-0.014213711669496448,0.18004553250843522,-0.36710295538602944,0.3386755320470366,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-7,0.19395937910569913,0.15660844209071562,-0.1129931673921035,0.5009119256035017,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-6,0.10068389043108597,0.13508183019307782,-0.16407649674734656,0.3654442776095185,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-5,-0.1470316912634269,0.08726278765207507,-0.31806675506149407,0.024003372534640216,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-4,-0.1158840600806356,0.07563799332816604,-0.26413452700384105,0.03236640684256982,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-3,-0.16741412863362348,0.06366875489275721,-0.2922048882234276,-0.04262336904381936,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-2,0.13827187523056902,0.05115930011374186,0.037999647007634973,0.23854410345350308,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-1,0,0,0,0,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
0,0.21995618362943203,0.08988453405336794,0.04378249688483088,0.3961298703740332,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
1,-0.42764001279760117,0.08511991890331211,-0.594475053848093,-0.2608049717471094,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
2,-0.32757706955399135,0.11906602724385836,-0.5609464829519537,-0.09420765615602897,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
3,-0.3189436249967136,0.13755160162656108,-0.5885447641847733,-0.04934248580865386,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
4,-0.3723174206137054,0.18071773456501833,-0.7265241803611413,-0.018110660866269446,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
5,-0.15574607426808004,0.23814463063212152,-0.6225095503070383,0.3110174017708781,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
6,-0.2638308115214074,0.22032698000557535,-0.6956716923323352,0.16801006928952028,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
7,-0.4056382944171884,0.23978852630285868,-0.8756238059707915,0.06434721713641461,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
8,-0.9326373402830812,0.19834171001208156,-1.321387091906761,-0.5438875886594013,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
9,-0.9185574597926429,0.29049580439081535,-1.487929236398641,-0.3491856831866449,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
10,-0.9027339666179681,0.3434973452220348,-1.5759887632531564,-0.22947916998277995,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
11,-1.2803489213270534,0.35746584658030545,-1.980981980624452,-0.5797158620296547,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
12,-1.3732489931312308,0.5163681333788154,-2.385330534553709,-0.36116745170875264,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
13,-2.4094817314505637,1.196429845123938,-4.754484227893482,-0.0644792350076453,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,high
-18,-0.26964380422604745,0.5242804377531358,-1.2972334622221935,0.7579458537700987,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-17,1.1775642297283757,0.8044567639074315,-0.39917102753019007,2.7542994869869415,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-16,0.9647501707943074,0.8013360332049262,-0.605868454287348,2.5353687958759625,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-15,0.43742303250816694,0.6774511302883424,-0.8903811828569841,1.765227247873318,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-14,0.36071948992552066,0.6375195934957548,-0.8888189133261588,1.6102578931772,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-13,0.4889293171621176,0.5771048089172297,-0.6421961083156527,1.620054742639888,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-12,0.6311887411870054,0.5376405068452211,-0.422586652229628,1.6849641346036388,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-11,0.46639376886404005,0.4645899628813692,-0.4442025583834436,1.3769900961115238,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-10,0.5360900924209837,0.4457923584964915,-0.33766293023213967,1.409843115074107,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-9,0.45512531083317204,0.4066497981793386,-0.3419082935983316,1.2521589152646757,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-8,0.2971751658301284,0.3420347956350926,-0.3732130336146531,0.9675633652749098,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-7,0.3380401344219963,0.3040811065887313,-0.2579588344919169,0.9340391033359096,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-6,0.25213431533057457,0.2618967374623825,-0.26118329009569513,0.7654519207568442,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-5,0.10075034412791067,0.20948697647404982,-0.30984412976122694,0.5113448180170483,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-4,0.18348930969843455,0.17315666886014294,-0.15589776126744562,0.5228763806643147,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-3,0.0805168343330357,0.1222142105727485,-0.15902301838955135,0.3200566870556228,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-2,0.15331789386738215,0.07264264146140081,0.010938316603036569,0.29569747113172773,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-1,0,0,0,0,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
0,-0.12272215236579155,0.10760466499726677,-0.33362729576043443,0.08818299102885131,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
1,-0.6873898914457588,0.15189676534229907,-0.985107551516665,-0.38967223137485263,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
2,-0.6684503795569757,0.22958204973573507,-1.1184311970390164,-0.218469562074935,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
3,-0.8221324034835473,0.26690594072127116,-1.345268047297239,-0.29899675966985584,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
4,-0.9571081711684959,0.32405028176726103,-1.5922467234323276,-0.32196961890466425,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
5,-0.9938886188297659,0.3695529059044334,-1.7182123144024555,-0.26956492325707637,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
6,-1.0654211943241523,0.44414264289165084,-1.935940774391788,-0.19490161425651664,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
7,-1.0467462505790552,0.49691207544104415,-2.0206939184435018,-0.0727985827146087,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
8,-0.8597467599510766,0.5715008865705785,-1.9798884976294104,0.26039497772725717,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
9,-0.582185799215517,0.73034573153334,-2.013663433020864,0.8492918345898295,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
10,-0.7980465831169343,0.899172270930719,-2.5604242341411436,0.964331067907275,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
11,-0.8593873950257844,0.9082820874670581,-2.639620286461218,0.9208454964096493,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
12,-1.2496274613253842,0.9360781352623436,-3.0843406064395777,0.5850856837888092,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
13,-2.1142149326396735,0.7861908406976397,-3.655148980407047,-0.5732808848722999,important_topk_defaultWhat,rolling5,github_outcomes,pull_request_merged,TRUE,sa,att_group,low
-18,-0.47781805875144034,0.24046918761842762,-0.9491376664835585,-0.006498451019322227,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-17,-0.3824885883721738,0.17875183405231132,-0.7328421831147041,-0.032134993629643616,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-16,-0.24196551791216356,0.14847524343530455,-0.5329769950453604,0.04904595922103336,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-15,-0.2546862124116789,0.1415704533734078,-0.5321643010235582,0.0227918762002004,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-14,-0.2846199406717091,0.12023901466130386,-0.5202884094078647,-0.04895147193555352,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-13,-0.37254079315776467,0.16956404292827945,-0.7048863172971924,-0.040195269018336977,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-12,-0.7065583311351429,0.19391697532041932,-1.0866356027631647,-0.32648105950712103,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-11,-0.4644977329787091,0.20956752934343012,-0.8752500904918321,-0.05374537546558611,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-10,-0.22769951173624992,0.18631600286148425,-0.5928788773447591,0.1374798538722592,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-9,0.02207715776309699,0.21179549942357373,-0.3930420211071075,0.4371963366333015,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-8,-0.07044805579232008,0.12495784992481024,-0.3153654416449482,0.174469330060308,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-7,0.13242708510224874,0.14703469263642432,-0.15576091246514293,0.42061508266964043,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-6,0.10635832787272685,0.11947071019955025,-0.12780426411839163,0.3405209198638453,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-5,-0.24907318306674187,0.06535749746646817,-0.3771738781010195,-0.12097248803246424,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-4,-0.2664250589420517,0.056794632973488725,-0.37774253957008963,-0.1551075783140138,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-3,-0.2265487371294739,0.05063922633688604,-0.32580162074977054,-0.12729585350917727,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-2,-0.06881689473669828,0.048935363108640925,-0.16473020642963448,0.027096416956237934,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-1,0,0,0,0,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
0,0.13261970993924213,0.07256298430174156,-0.009603739292171315,0.2748431591706556,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
1,-0.23548921351060423,0.06467185352868493,-0.3622460464268267,-0.10873238059438176,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
2,-0.18813703075159793,0.09677239829061048,-0.3778109314011945,0.0015368698979985884,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
3,-0.16365954401354776,0.07752805285733531,-0.31561452761392494,-0.011704560413170556,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
4,-0.2320570600780199,0.08131097401594028,-0.3914265691492629,-0.07268755100677696,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
5,0.20021909497556967,0.40437688260425514,-0.5923595949287704,0.9927977848799098,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
6,0.05209320617547647,0.22002037801021493,-0.3791467347245448,0.48333314707549774,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
7,-0.032794346694851186,0.11720389452586101,-0.26251397996553877,0.1969252865758364,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
8,-0.10168715838320586,0.1350924732718463,-0.3664684059960246,0.16309408922961288,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
9,0.03368480146418085,0.17931525815735438,-0.31777310452423374,0.38514270745259543,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
10,0.1367799332546613,0.23390360690674747,-0.3216711362825637,0.5952310027918863,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
11,0.16245620922946188,0.298644549411817,-0.42288710761769943,0.7477995260766233,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
12,-0.02288660543133586,0.24959866146403056,-0.5120999819008358,0.46632677103816406,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
13,-0.529257692642195,0.23751210645288373,-0.9947814212898471,-0.0637339639945429,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,high
-18,1.0458911324516382,0.8627338936749169,-0.645067299151199,2.7368495640544754,important_topk_defaultWhat,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,att_group,low
