File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/near___borsh-construct-py.parquet

MD5 hash: 3a2d92b8df6545d523890726ead8d8bf

Keys: time_period 

                                                                   type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                              datetime64[ns]      5  2022-07-01 14:24:00  2021-07-01 00:00:00  2022-01-01 00:00:00  2022-07-01 00:00:00  2023-01-01 00:00:00  2023-07-01 00:00:00     
response_rate                                                   float64      1             0.466667             0.466667             0.466667             0.466667             0.466667             0.466667     
mean_days_to_respond                                            float64      1             3.036599             3.036599             3.036599             3.036599             3.036599             3.036599     
pos_sentiment_avg                                               float64      1             0.097634             0.097634             0.097634             0.097634             0.097634             0.097634     
neg_sentiment_avg                                               float64      1             0.019882             0.019882             0.019882             0.019882             0.019882             0.019882     
ov_sentiment_avg                                                float64      1             0.134965             0.134965             0.134965             0.134965             0.134965             0.134965     
response_rate_pull_request_comment                              float64      1             0.714286             0.714286             0.714286             0.714286             0.714286             0.714286     
response_rate_pull_request_opened                               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
response_rate_pull_request_review_comment                       float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
mean_days_to_respond_pull_request_comment                       float64      1             0.163225             0.163225             0.163225             0.163225             0.163225             0.163225     
mean_days_to_respond_pull_request_opened                        float64      1            10.220035            10.220035            10.220035            10.220035            10.220035            10.220035     
mean_days_to_respond_to_last_comment                            float64      1             9.716563             9.716563             9.716563             9.716563             9.716563             9.716563     
pull_request_comment_pos_sentiment_avg                          float64      1             0.116817             0.116817             0.116817             0.116817             0.116817             0.116817     
pull_request_comment_neg_sentiment_avg                          float64      1             0.011187             0.011187             0.011187             0.011187             0.011187             0.011187     
pull_request_comment_ov_sentiment_avg                           float64      1             0.155782             0.155782             0.155782             0.155782             0.155782             0.155782     
pull_request_opened_pos_sentiment_avg                           float64      1             0.065883             0.065883             0.065883             0.065883             0.065883             0.065883     
pull_request_opened_neg_sentiment_avg                           float64      1             0.024883             0.024883             0.024883             0.024883             0.024883             0.024883     
pull_request_opened_ov_sentiment_avg                            float64      1             0.097218             0.097218             0.097218             0.097218             0.097218             0.097218     
pull_request_review_changes_requested_pos_sentiment_avg         float64      1             0.296333             0.296333             0.296333             0.296333             0.296333             0.296333     
pull_request_review_changes_requested_neg_sentiment_avg         float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_changes_requested_ov_sentiment_avg          float64      1             0.687833             0.687833             0.687833             0.687833             0.687833             0.687833     
pull_request_review_comment_pos_sentiment_avg                   float64      1             0.059988             0.059988             0.059988             0.059988             0.059988             0.059988     
pull_request_review_comment_neg_sentiment_avg                   float64      1             0.032286             0.032286             0.032286             0.032286             0.032286             0.032286     
pull_request_review_comment_ov_sentiment_avg                    float64      1             0.047816             0.047816             0.047816             0.047816             0.047816             0.047816     
pct_merged_with_approved                                        float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
pct_merged_with_review                                          float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
avg_pull_request_comment_count                                  float64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0     
avg_pull_request_review_count                                   float64      1                  4.5                  4.5                  4.5                  4.5                  4.5                  4.5     
avg_pull_request_review_comment_count                           float64      1                  3.5                  3.5                  3.5                  3.5                  3.5                  3.5     
avg_all_disc_count                                              float64      1                 13.0                 13.0                 13.0                 13.0                 13.0                 13.0     
avg_pull_request_comment_exclude_opener_count                   float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0     
avg_pull_request_review_exclude_opener_count                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                               float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0     
clustering_coefficient                                          float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

