File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/iddt___thai-tokenizer.parquet

MD5 hash: 5443eea899713d3175d9e798974dd29b

Keys: time_period 

                                                                type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                           datetime64[ns]      5  2021-12-31 09:36:00  2021-01-01 00:00:00  2021-07-01 00:00:00  2022-01-01 00:00:00  2022-07-01 00:00:00  2023-01-01 00:00:00     
response_rate                                                float64      1                 0.04                 0.04                 0.04                 0.04                 0.04                 0.04     
mean_days_to_respond                                         float64      1             0.066366             0.066366             0.066366             0.066366             0.066366             0.066366     
pos_sentiment_avg                                            float64      1             0.006221             0.006221             0.006221             0.006221             0.006221             0.006221     
neg_sentiment_avg                                            float64      1              0.20575              0.20575              0.20575              0.20575              0.20575              0.20575     
ov_sentiment_avg                                             float64      1            -0.111501            -0.111501            -0.111501            -0.111501            -0.111501            -0.111501     
response_rate_pull_request_opened                            float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
response_rate_pull_request_review_comment                    float64      1             0.043478             0.043478             0.043478             0.043478             0.043478             0.043478     
mean_days_to_respond_pull_request_review_comment             float64      1             0.066366             0.066366             0.066366             0.066366             0.066366             0.066366     
mean_days_to_respond_to_last_comment                         float64      1             0.066366             0.066366             0.066366             0.066366             0.066366             0.066366     
pull_request_comment_pos_sentiment_avg                       float64      1                0.105                0.105                0.105                0.105                0.105                0.105     
pull_request_comment_neg_sentiment_avg                       float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                        float64      1               0.1101               0.1101               0.1101               0.1101               0.1101               0.1101     
pull_request_opened_pos_sentiment_avg                        float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_opened_neg_sentiment_avg                        float64      1              0.42575              0.42575              0.42575              0.42575              0.42575              0.42575     
pull_request_opened_ov_sentiment_avg                         float64      1              -0.2405              -0.2405              -0.2405              -0.2405              -0.2405              -0.2405     
pull_request_review_comment_pos_sentiment_avg                float64      1             0.006265             0.006265             0.006265             0.006265             0.006265             0.006265     
pull_request_review_comment_neg_sentiment_avg                float64      1             0.010794             0.010794             0.010794             0.010794             0.010794             0.010794     
pull_request_review_comment_ov_sentiment_avg                 float64      1            -0.003126            -0.003126            -0.003126            -0.003126            -0.003126            -0.003126     
pct_merged_with_approved                                     float64      1             0.153846             0.153846             0.153846             0.153846             0.153846             0.153846     
pct_merged_with_review                                       float64      1             0.153846             0.153846             0.153846             0.153846             0.153846             0.153846     
avg_pull_request_comment_count                               float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
avg_pull_request_review_count                                float64      1                 11.0                 11.0                 11.0                 11.0                 11.0                 11.0     
avg_pull_request_review_comment_count                        float64      1                 12.0                 12.0                 12.0                 12.0                 12.0                 12.0     
avg_all_disc_count                                           float64      1                 23.5                 23.5                 23.5                 23.5                 23.5                 23.5     
avg_pull_request_review_exclude_opener_count                 float64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0     
avg_pull_request_review_comment_exclude_opener_count         float64      1                  6.0                  6.0                  6.0                  6.0                  6.0                  6.0     
avg_all_disc_exclude_opener_count                            float64      1                 11.0                 11.0                 11.0                 11.0                 11.0                 11.0     
clustering_coefficient                                       float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

