File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/internscience___structeqtable-deploy.parquet

MD5 hash: 7387da6c0bf22474f3b59a88c546818d

Keys: time_period 

                                                  type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                             datetime64[ns]      2  2024-10-01 00:00:00  2024-07-01 00:00:00  2024-08-16 00:00:00  2024-10-01 00:00:00  2024-11-16 00:00:00  2025-01-01 00:00:00     
response_rate                                  float64      1             0.771429             0.771429             0.771429             0.771429             0.771429             0.771429     
mean_days_to_respond                           float64      1             5.642711             5.642711             5.642711             5.642711             5.642711             5.642711     
pos_sentiment_avg                              float64      1             0.120426             0.120426             0.120426             0.120426             0.120426             0.120426     
neg_sentiment_avg                              float64      1             0.067804             0.067804             0.067804             0.067804             0.067804             0.067804     
ov_sentiment_avg                               float64      1             0.089411             0.089411             0.089411             0.089411             0.089411             0.089411     
response_rate_issue_comment                    float64      1             0.741935             0.741935             0.741935             0.741935             0.741935             0.741935     
response_rate_issue_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_issue_comment             float64      1             6.529824             6.529824             6.529824             6.529824             6.529824             6.529824     
mean_days_to_respond_issue_opened              float64      1             0.541811             0.541811             0.541811             0.541811             0.541811             0.541811     
mean_days_to_respond_to_last_comment           float64      1            20.795468            20.795468            20.795468            20.795468            20.795468            20.795468     
issue_comment_pos_sentiment_avg                float64      1             0.129697             0.129697             0.129697             0.129697             0.129697             0.129697     
issue_comment_neg_sentiment_avg                float64      1             0.021045             0.021045             0.021045             0.021045             0.021045             0.021045     
issue_comment_ov_sentiment_avg                 float64      1             0.131566             0.131566             0.131566             0.131566             0.131566             0.131566     
issue_opened_pos_sentiment_avg                 float64      1             0.108668             0.108668             0.108668             0.108668             0.108668             0.108668     
issue_opened_neg_sentiment_avg                 float64      1             0.028748             0.028748             0.028748             0.028748             0.028748             0.028748     
issue_opened_ov_sentiment_avg                  float64      1             0.069916             0.069916             0.069916             0.069916             0.069916             0.069916     
pull_request_comment_pos_sentiment_avg         float64      1                0.437                0.437                0.437                0.437                0.437                0.437     
pull_request_comment_neg_sentiment_avg         float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg          float64      1               0.4767               0.4767               0.4767               0.4767               0.4767               0.4767     
pull_request_opened_pos_sentiment_avg          float64      1             0.044875             0.044875             0.044875             0.044875             0.044875             0.044875     
pull_request_opened_neg_sentiment_avg          float64      1                0.393                0.393                0.393                0.393                0.393                0.393     
pull_request_opened_ov_sentiment_avg           float64      1            -0.169312            -0.169312            -0.169312            -0.169312            -0.169312            -0.169312     
pct_merged_with_approved                       float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                         float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count              float64      0                                                                                                                                   
clustering_coefficient                         float64      2             0.220189             0.220189             0.220189             0.220189             0.220189             0.220189  0.0

