File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/tw-ddis___tweet_parser.parquet

MD5 hash: d8916779cb21266ee513db9d399eb45a

Keys: time_period 

                                                                type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                           datetime64[ns]      5  2018-07-01 14:24:00  2017-07-01 00:00:00  2018-01-01 00:00:00  2018-07-01 00:00:00  2019-01-01 00:00:00  2019-07-01 00:00:00     
response_rate                                                float64      1             0.542373             0.542373             0.542373             0.542373             0.542373             0.542373     
mean_days_to_respond                                         float64      1             1.000256             1.000256             1.000256             1.000256             1.000256             1.000256     
pos_sentiment_avg                                            float64      1             0.110817             0.110817             0.110817             0.110817             0.110817             0.110817     
neg_sentiment_avg                                            float64      1             0.324288             0.324288             0.324288             0.324288             0.324288             0.324288     
ov_sentiment_avg                                             float64      1             0.029902             0.029902             0.029902             0.029902             0.029902             0.029902     
response_rate_issue_comment                                  float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
response_rate_issue_opened                                   float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
response_rate_pull_request_comment                           float64      1             0.470588             0.470588             0.470588             0.470588             0.470588             0.470588     
response_rate_pull_request_opened                            float64      1             0.692308             0.692308             0.692308             0.692308             0.692308             0.692308     
response_rate_pull_request_review_comment                    float64      1             0.428571             0.428571             0.428571             0.428571             0.428571             0.428571     
mean_days_to_respond_issue_comment                           float64      1             3.005359             3.005359             3.005359             3.005359             3.005359             3.005359     
mean_days_to_respond_issue_opened                            float64      1             0.479653             0.479653             0.479653             0.479653             0.479653             0.479653     
mean_days_to_respond_pull_request_comment                    float64      1             0.808537             0.808537             0.808537             0.808537             0.808537             0.808537     
mean_days_to_respond_pull_request_opened                     float64      1             1.026353             1.026353             1.026353             1.026353             1.026353             1.026353     
mean_days_to_respond_pull_request_review_comment             float64      1             0.369108             0.369108             0.369108             0.369108             0.369108             0.369108     
mean_days_to_respond_to_last_comment                         float64      1             1.620715             1.620715             1.620715             1.620715             1.620715             1.620715     
issue_comment_pos_sentiment_avg                              float64      1               0.2194               0.2194               0.2194               0.2194               0.2194               0.2194     
issue_comment_neg_sentiment_avg                              float64      1             0.012129             0.012129             0.012129             0.012129             0.012129             0.012129     
issue_comment_ov_sentiment_avg                               float64      1             0.231318             0.231318             0.231318             0.231318             0.231318             0.231318     
issue_opened_pos_sentiment_avg                               float64      1              0.03605              0.03605              0.03605              0.03605              0.03605              0.03605     
issue_opened_neg_sentiment_avg                               float64      1             0.050667             0.050667             0.050667             0.050667             0.050667             0.050667     
issue_opened_ov_sentiment_avg                                float64      1             0.100135             0.100135             0.100135             0.100135             0.100135             0.100135     
pull_request_comment_pos_sentiment_avg                       float64      1             0.176812             0.176812             0.176812             0.176812             0.176812             0.176812     
pull_request_comment_neg_sentiment_avg                       float64      1             0.039837             0.039837             0.039837             0.039837             0.039837             0.039837     
pull_request_comment_ov_sentiment_avg                        float64      1             0.151381             0.151381             0.151381             0.151381             0.151381             0.151381     
pull_request_opened_pos_sentiment_avg                        float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_opened_neg_sentiment_avg                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
pull_request_opened_ov_sentiment_avg                         float64      1               -0.296               -0.296               -0.296               -0.296               -0.296               -0.296     
pull_request_review_comment_pos_sentiment_avg                float64      1             0.133388             0.133388             0.133388             0.133388             0.133388             0.133388     
pull_request_review_comment_neg_sentiment_avg                float64      1             0.033821             0.033821             0.033821             0.033821             0.033821             0.033821     
pull_request_review_comment_ov_sentiment_avg                 float64      1             0.180571             0.180571             0.180571             0.180571             0.180571             0.180571     
avg_pull_request_comment_count                               float64      1             1.785714             1.785714             1.785714             1.785714             1.785714             1.785714     
avg_pull_request_review_comment_count                        float64      1                  1.5                  1.5                  1.5                  1.5                  1.5                  1.5     
avg_all_disc_count                                           float64      1             3.285714             3.285714             3.285714             3.285714             3.285714             3.285714     
avg_pull_request_comment_exclude_opener_count                float64      1             0.846154             0.846154             0.846154             0.846154             0.846154             0.846154     
avg_pull_request_review_comment_exclude_opener_count         float64      1             1.230769             1.230769             1.230769             1.230769             1.230769             1.230769     
avg_all_disc_exclude_opener_count                            float64      1             2.076923             2.076923             2.076923             2.076923             2.076923             2.076923     
clustering_coefficient                                       float64      5             0.507429             0.507429             0.507429             0.507429             0.507429             0.507429  0.0

