File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/pyexcel-renderers___pyexcel-text.parquet

MD5 hash: ac1bbbe82cad24d8f247b199c9bee0a0

Keys: time_period 

                                                                type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                           datetime64[ns]      5  2016-12-31 04:48:00  2016-01-01 00:00:00  2016-07-01 00:00:00  2017-01-01 00:00:00  2017-07-01 00:00:00  2018-01-01 00:00:00     
response_rate                                                float64      1             0.538462             0.538462             0.538462             0.538462             0.538462             0.538462     
mean_days_to_respond                                         float64      1             0.374944             0.374944             0.374944             0.374944             0.374944             0.374944     
pos_sentiment_avg                                            float64      1             0.166635             0.166635             0.166635             0.166635             0.166635             0.166635     
neg_sentiment_avg                                            float64      1              0.16555              0.16555              0.16555              0.16555              0.16555              0.16555     
ov_sentiment_avg                                             float64      1             0.051266             0.051266             0.051266             0.051266             0.051266             0.051266     
response_rate_pull_request_comment                           float64      1             0.545455             0.545455             0.545455             0.545455             0.545455             0.545455     
response_rate_pull_request_opened                            float64      1             0.714286             0.714286             0.714286             0.714286             0.714286             0.714286     
response_rate_pull_request_review_comment                    float64      1                0.375                0.375                0.375                0.375                0.375                0.375     
mean_days_to_respond_pull_request_comment                    float64      1             0.356769             0.356769             0.356769             0.356769             0.356769             0.356769     
mean_days_to_respond_pull_request_opened                     float64      1             0.598127             0.598127             0.598127             0.598127             0.598127             0.598127     
mean_days_to_respond_pull_request_review_comment             float64      1             0.039321             0.039321             0.039321             0.039321             0.039321             0.039321     
mean_days_to_respond_to_last_comment                         float64      1             0.202347             0.202347             0.202347             0.202347             0.202347             0.202347     
pull_request_comment_pos_sentiment_avg                       float64      1             0.294821             0.294821             0.294821             0.294821             0.294821             0.294821     
pull_request_comment_neg_sentiment_avg                       float64      1             0.011524             0.011524             0.011524             0.011524             0.011524             0.011524     
pull_request_comment_ov_sentiment_avg                        float64      1              0.18247              0.18247              0.18247              0.18247              0.18247              0.18247     
pull_request_opened_pos_sentiment_avg                        float64      1             0.014333             0.014333             0.014333             0.014333             0.014333             0.014333     
pull_request_opened_neg_sentiment_avg                        float64      1               0.3666               0.3666               0.3666               0.3666               0.3666               0.3666     
pull_request_opened_ov_sentiment_avg                         float64      1            -0.181583            -0.181583            -0.181583            -0.181583            -0.181583            -0.181583     
pull_request_review_comment_pos_sentiment_avg                float64      1             0.227875             0.227875             0.227875             0.227875             0.227875             0.227875     
pull_request_review_comment_neg_sentiment_avg                float64      1             0.058125             0.058125             0.058125             0.058125             0.058125             0.058125     
pull_request_review_comment_ov_sentiment_avg                 float64      1              0.25825              0.25825              0.25825              0.25825              0.25825              0.25825     
avg_pull_request_comment_count                               float64      1             1.444444             1.444444             1.444444             1.444444             1.444444             1.444444     
avg_pull_request_review_comment_count                        float64      1             0.888889             0.888889             0.888889             0.888889             0.888889             0.888889     
avg_all_disc_count                                           float64      1             2.333333             2.333333             2.333333             2.333333             2.333333             2.333333     
avg_pull_request_comment_exclude_opener_count                float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_review_comment_exclude_opener_count         float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
avg_all_disc_exclude_opener_count                            float64      1                  1.5                  1.5                  1.5                  1.5                  1.5                  1.5     
clustering_coefficient                                       float64      5             0.180872             0.180872             0.180872             0.180872             0.180872             0.180872  0.0

