dataset,rolling,category,outcome,normalize,method,covar,split_value,event_time,estimate,sd,ci_low,ci_high
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-6,0.189197818515085,0.203924217947578,-0.210493648662167,0.588889285692337
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-5,0.274342058523152,0.126343298405859,0.0267091936476688,0.521974923398636
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-4,0.247253498180745,0.114277228966907,0.0232701294056064,0.471236866955883
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-3,0.0725667130586253,0.113854085678304,-0.150587294870851,0.295720720988101
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-2,0.174388126136797,0.112132852095821,-0.0453922639710123,0.394168516244607
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",-1,0,0,0,0
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",0,-0.024523753262165,0.200382511073696,-0.417273474966609,0.368225968442279
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",1,-0.507928298543956,0.16340616689415,-0.828204385656491,-0.187652211431421
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",2,-0.404657012880012,0.218477609999809,-0.832873128479638,0.0235591027196129
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",3,-0.387658271382186,0.220551924016724,-0.819940042454966,0.0446234996905938
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",4,-0.532265858278342,0.148473767341471,-0.823274442267626,-0.241257274289058
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",5,-0.357119218560773,0.172355613835344,-0.694936221678047,-0.0193022154434991
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",6,-0.383813675772256,0.194720576176495,-0.765466005078187,-0.00216134646632571
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",7,-0.299504916801324,0.232735794110045,-0.755667073257011,0.156657239654364
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",8,-0.392265978194518,0.238391871983525,-0.859514047282227,0.0749820908931922
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",9,-0.388930993220845,0.272662406205895,-0.923349309384399,0.145487322942708
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",10,-0.349707947124208,0.330578153286081,-0.997641127564928,0.298225233316511
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",11,-0.431855072071252,0.320525995355205,-1.06008602296745,0.19637587882495
important_topk_cons5_exact1,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",12,-0.652669951743027,0.31064390541167,-1.2615320063499,-0.0438078971361533
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-14,0.413743322942149,0.220701495987851,-0.0188316091940393,0.846318255078336
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-13,-0.267025504287575,0.267610460442804,-0.791542006755471,0.257490998180321
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-12,0.062330894644783,0.185266312349939,-0.300791077561097,0.425452866850663
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-11,0.109288477375361,0.155224769367053,-0.194952070584063,0.413529025334786
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-10,0.148336637895727,0.132689996392218,-0.111735755033021,0.408409030824475
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-9,0.063272580845986,0.165739323552533,-0.261576493316978,0.38812165500895
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-8,-0.0501791198772149,0.172052660988162,-0.387402335414012,0.287044095659583
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-7,-0.0900872891288929,0.155629656303516,-0.395121415483784,0.214946837225998
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-6,-0.0503380828663207,0.17423355152011,-0.391835843845736,0.291159678113094
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-5,0.0763830958186682,0.128096874751918,-0.174686778695091,0.327452970332427
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-4,0.029743605987038,0.11996005956885,-0.205378110767907,0.264865322741983
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-3,-0.0867859513014966,0.107614359379802,-0.297710095685908,0.124138193082915
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-2,0.110905874337719,0.113088312269,-0.11074721770952,0.332558966384958
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-1,0,0,0,0
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",0,-0.0581239237773082,0.143222557378507,-0.338840136239181,0.222592288684565
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",1,-0.488235609874373,0.0997893156945449,-0.683822668635681,-0.292648551113065
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",2,-0.462941595348014,0.113765245452171,-0.685921476434269,-0.239961714261759
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",3,-0.323090521306517,0.169253335089237,-0.654827058081421,0.00864601546838678
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",4,-0.573091299841266,0.111378916606347,-0.791393976389707,-0.354788623292825
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",5,-0.445646715473408,0.118984448397744,-0.678856234332987,-0.21243719661383
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",6,-0.439925004952336,0.160381130111449,-0.754272019970776,-0.125577989933896
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",7,-0.334490154869109,0.19495599055162,-0.716603896350284,0.0476235866120665
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",8,-0.486358872218025,0.177515897075266,-0.834290030485546,-0.138427713950504
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",9,-0.59122935566558,0.206984257041319,-0.996918499466567,-0.185540211864594
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",10,-0.521828767842902,0.30355538279481,-1.11679731812073,0.0731397824349265
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",11,-0.49416095434832,0.37117183655965,-1.22165775400523,0.233335845308594
important_topk_cons5_exact1,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",12,-0.643304962966764,0.466516928691061,-1.55767814320124,0.271068217267716
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-13,-0.605657655250868,0.420127122535714,-1.42910681542087,0.217791504919132
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-12,-0.228485170103127,0.489032253633799,-1.18698838722537,0.730018047019119
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-11,-0.207308939424351,0.4160162239698,-1.02270073840516,0.608082859556457
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-10,0.0994950091872611,0.500930195925726,-0.882328174827162,1.08131819320168
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-9,0.139048479622505,0.472695691973679,-0.787435076645906,1.06553203589092
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-8,0.243229071534995,0.365287835309572,-0.472735085671766,0.959193228741757
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-7,0.396174254466605,0.336943417487606,-0.264234843809104,1.05658335274231
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-6,0.154558647522871,0.261064483760495,-0.357127740647699,0.66624503569344
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-5,0.36450802029085,0.168955641064118,0.0333549638051788,0.695661076776521
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-4,0.25656328669568,0.149662899008779,-0.0367759953615269,0.549902568752887
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-3,0.066804775335542,0.138459819544608,-0.20457647097189,0.338186021642974
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-2,-0.0120381913623666,0.120420532813314,-0.248062435676462,0.223986052951729
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,-1,0,0,0,0
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,0,-0.356168267868922,0.18250945355509,-0.713886796836898,0.00155026109905371
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,1,-0.8414026035927,0.165250094999005,-1.16529278979075,-0.51751241739465
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,2,-0.958038395233775,0.192243959834267,-1.33483655650894,-0.581240233958611
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,3,-0.925549220484377,0.213299298193142,-1.34361584494293,-0.507482596025819
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,4,-1.02054068412533,0.240069790366905,-1.49107747324446,-0.550003895006195
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,5,-1.07091844871747,0.25288720738417,-1.56657737519045,-0.575259522244499
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,6,-0.914302394119493,0.308729597929969,-1.51941240606223,-0.309192382176754
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,7,-1.16528080888429,0.417845573326662,-1.98425813260455,-0.346303485164031
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,8,-1.83100655781076,0.365076971521941,-2.54655742199376,-1.11545569362775
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,9,-1.62798568344223,0.378063463156213,-2.36899007122841,-0.886981295656052
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,10,-1.1895947154389,0.613210859939565,-2.39148800092045,0.0122985700426437
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,11,-0.96995465048502,0.576331260150205,-2.09956392037942,0.159654619409383
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,1,12,-1.79973417744257,0.579008392162352,-2.93459062608078,-0.664877728804363
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-14,-0.991043127868457,1.36108147464019,-3.65876281816323,1.67667656242632
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-13,0.0943699601621912,0.878812029625875,-1.62810161790452,1.81684153822891
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-12,1.20270086120866,1.05490368214603,-0.86491035579756,3.27031207821487
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-11,-0.376149901890115,0.476984980532723,-1.31104046373425,0.558740659954022
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-10,1.69285224738501,1.68603084731039,-1.61176821334334,4.99747270811337
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-9,2.13070565100085,1.96997001179525,-1.73043557211784,5.99184687411955
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-8,0.34870919478003,0.392955475264666,-0.421483536738714,1.11890192629877
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-7,0.683521386275436,0.323156131004425,0.0501353695067621,1.31690740304411
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-6,0.795216255618057,0.296153394750771,0.214755601906546,1.37567690932957
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-5,0.488574230623789,0.210837963556389,0.0753318220532661,0.901816639194311
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-4,0.774486377610404,0.220950010200958,0.341424357616526,1.20754839760428
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-3,0.360029323395016,0.199885905062328,-0.0317470505271467,0.751805697317179
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-2,0.116101372000434,0.173344988785389,-0.223654806018929,0.455857550019797
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,-1,0,0,0,0
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,0,0.0504359632796657,0.30945322653596,-0.556092360730816,0.656964287290147
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,1,-0.859820510175745,0.217920810468697,-1.28694529869439,-0.432695721657099
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,2,-1.19795129827623,0.204928376173901,-1.59961091557707,-0.796291680975382
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,3,-1.38594822029197,0.287181390849381,-1.94882374635676,-0.823072694227185
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,4,-1.45134907893032,0.264251945153873,-1.96928289143192,-0.933415266428733
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,5,-1.40867787341565,0.236021672937544,-1.87128035237324,-0.946075394458067
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,6,-1.46728568751424,0.278483539681878,-2.01311342529072,-0.921457949737758
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,7,-1.74419676472982,0.296371484223355,-2.32508487380759,-1.16330865565204
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,8,-1.77603221909016,0.350959932860276,-2.46391368749631,-1.08815075068402
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,9,-1.9568246007888,0.250076204814885,-2.44697396222598,-1.46667523935163
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,10,-2.2298665182303,0.333956808038045,-2.88442186198487,-1.57531117447573
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,11,-2.18215000182275,0.36728021229485,-2.90201921792066,-1.46228078572485
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_opened,TRUE,sa,avg_members_per_problem,0,12,-1.10383190307624,0.274825378877929,-1.64248964567698,-0.565174160475498
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_members_per_problem,1,-13,-0.838987660181689,0.383314626359591,-1.59028432784649,-0.0876909925168914
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_members_per_problem,1,-12,-0.222669805285657,0.5320367915835,-1.26546191678932,0.820122306218002
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_members_per_problem,1,-11,-0.39888696113743,0.432711685759583,-1.24700186522621,0.449227942951352
important_topk_cons5_exact1,rolling5,github_outcomes,pull_request_merged,TRUE,sa,avg_members_per_problem,1,-10,0.263508868831516,0.64790454492308,-1.00638403921772,1.53340177688075
