File: drive/output/derived/project_outcomes/project_outcomes_major_months6_new.parquet

MD5 hash: 40fe5b02471bd3f93c8b0a03f4aa69ba

Keys: repo_name time_period 

                                                     type  count unique                           mean                  min                  25%                  50%                  75%                  max              std
repo_name                                          object  54984   5593                                                                                                                                                         
time_period                                datetime64[ns]  54984         2021-11-21 16:16:07.961588992  2015-01-01 00:00:00  2020-07-01 00:00:00  2022-07-01 00:00:00  2023-07-01 00:00:00  2024-07-01 00:00:00                 
prs_opened                                        float64  54984                              2.644478                  0.0                  0.0                  0.0                  1.0               1193.5        21.751441
avg_prs_opened                                    float64  54984                              0.246516                  0.0                  0.0                  0.0              0.09901                 95.0         1.159256
commits                                           float64  54984                             10.354303                  0.0                  0.0                  0.0                  2.0               5886.0        81.044551
avg_commits                                       float64  54984                              1.453364                  0.0                  0.0                  0.0                  0.5                587.0         8.675226
commit_additions                                  float64  54984                          14746.248581                  0.0                  0.0                  0.0                 22.0           30456905.0    410385.730603
avg_commit_additions                              float64  54984                           1298.837953                  0.0                  0.0                  0.0             4.666667            9030473.0     56372.903489
commit_deletions                                  float64  54984                           8818.622563                  0.0                  0.0                  0.0                  8.0           23030156.0    255523.690293
avg_commit_deletions                              float64  54984                            904.607585                  0.0                  0.0                  0.0                 1.75            8062353.0     48070.717969
commit_changes_total                              float64  54984                          23564.871144                  0.0                  0.0                  0.0                 34.0           50412594.0    651271.323128
avg_commit_changes_total                          float64  54984                           2203.445538                  0.0                  0.0                  0.0             7.210132           17092826.0    103245.145476
commit_files_changed_count                        float64  54984                            140.876528                  0.0                  0.0                  0.0                  4.0             390438.0      3623.089395
avg_commit_files_changed_count                    float64  54984                              9.723341                  0.0                  0.0                  0.0                  1.0              38317.0       269.941144
pr_commits                                        float64  54984                              3.858595                  0.0                  0.0                  0.0                  1.0               1846.0        32.407058
avg_pr_commits                                    float64  54984                              0.341614                  0.0                  0.0                  0.0                0.125                121.0          1.72633
pr_commit_additions                               float64  54984                            8638.10614                  0.0                  0.0                  0.0                  2.0           28642836.0    319773.161423
avg_pr_commit_additions                           float64  54984                            192.794251                  0.0                  0.0                  0.0             0.372321       1025997.615385      6451.284161
pr_commit_deletions                               float64  54984                           5340.074731                  0.0                  0.0                  0.0                  1.0           21926166.0    215126.671269
avg_pr_commit_deletions                           float64  54984                             121.17417                  0.0                  0.0                  0.0             0.166667             475489.0      3603.455119
pr_commit_changes_total                           float64  54984                          13978.180871                  0.0                  0.0                  0.0                  4.0           47430120.0    525535.392193
avg_pr_commit_changes_total                       float64  54984                            313.968421                  0.0                  0.0                  0.0             0.666667       1026008.538462      8246.041341
pr_commit_files_changed_count                     float64  54984                             89.307271                  0.0                  0.0                  0.0                  1.0             366402.0      3267.213725
avg_pr_commit_files_changed_count                 float64  54984                              1.954319                  0.0                  0.0                  0.0             0.166667               2706.0        23.559016
push_commits                                      float64  54984                              6.495708                  0.0                  0.0                  0.0                  1.0               4679.0        56.189041
avg_push_commits                                  float64  54984                               1.11175                  0.0                  0.0                  0.0             0.126984                587.0         8.064314
push_commit_additions                             float64  54984                           6108.142441                  0.0                  0.0                  0.0                  1.0           30421364.0    231586.088354
avg_push_commit_additions                         float64  54984                           1106.043702                  0.0                  0.0                  0.0             0.085171            8937053.0     55682.141114
push_commit_deletions                             float64  54984                           3478.547832                  0.0                  0.0                  0.0                  0.0           16087927.0    123032.161828
avg_push_commit_deletions                         float64  54984                            783.433415                  0.0                  0.0                  0.0                  0.0            8043963.5     47843.192005
push_commit_changes_total                         float64  54984                           9586.690274                  0.0                  0.0                  0.0                  2.0           39474304.0    340330.215298
avg_push_commit_changes_total                     float64  54984                           1889.477117                  0.0                  0.0                  0.0             0.186097           16981016.5    102504.810564
push_commit_files_changed_count                   float64  54984                             51.569257                  0.0                  0.0                  0.0                  1.0              76083.0       776.642006
