File: drive/output/derived/project_outcomes/project_outcomes_major_months3_new.parquet

MD5 hash: e1a80c82dcc18bf095bfd8fbdbc4d481

Keys: repo_name time_period 

                                                     type  count unique                           mean                  min                  25%                  50%                  75%                  max              std
repo_name                                          object  97075   5644                                                                                                                                                         
time_period                                datetime64[ns]  97075         2021-07-21 04:27:38.874066688  2015-01-01 00:00:00  2020-04-01 00:00:00  2021-10-01 00:00:00  2023-01-01 00:00:00  2024-07-01 00:00:00                 
prs_opened                                        float64  97075                               1.89135                  0.0                  0.0                  0.0                  0.0          1669.333333        16.398536
avg_prs_opened                                    float64  97075                              0.204856                  0.0                  0.0                  0.0                  0.0            63.333333         0.814932
commits                                           float64  97075                              7.534236                  0.0                  0.0                  0.0                  2.0               4141.0        56.321406
avg_commits                                       float64  97075                              1.128999                  0.0                  0.0                  0.0                  0.5                295.0         5.477284
commit_additions                                  float64  97075                          11890.380314                  0.0                  0.0                  0.0                 10.0           54689445.0    430617.522691
avg_commit_additions                              float64  97075                            993.769446                  0.0                  0.0                  0.0                  2.8            5752453.0      35373.89007
commit_deletions                                  float64  97075                           8954.011476                  0.0                  0.0                  0.0                  4.0           50837896.0    378675.227536
avg_commit_deletions                              float64  97075                             758.79692                  0.0                  0.0                  0.0                  1.0            5757177.0     33898.919523
commit_changes_total                              float64  97075                           20844.39179                  0.0                  0.0                  0.0                 17.0          105527341.0    774671.482485
avg_commit_changes_total                          float64  97075                           1752.566366                  0.0                  0.0                  0.0                  4.5            9648244.0     62755.137812
commit_files_changed_count                        float64  97075                            121.449797                  0.0                  0.0                  0.0                  3.0             444660.0      3125.419449
avg_commit_files_changed_count                    float64  97075                              7.525095                  0.0                  0.0                  0.0                 0.75              17007.0       125.571549
pr_commits                                        float64  97075                              2.834478                  0.0                  0.0                  0.0                  0.0               3301.0        26.309818
avg_pr_commits                                    float64  97075                              0.284267                  0.0                  0.0                  0.0                  0.0            87.333333         1.177592
pr_commit_additions                               float64  97075                           8302.454515                  0.0                  0.0                  0.0                  0.0           53358453.0    389699.780663
avg_pr_commit_additions                           float64  97075                            229.991992                  0.0                  0.0                  0.0                  0.0            2235595.0      8945.758612
pr_commit_deletions                               float64  97075                            6497.94666                  0.0                  0.0                  0.0                  0.0           50201213.0    348208.853965
avg_pr_commit_deletions                           float64  97075                            179.226361                  0.0                  0.0                  0.0                  0.0            2235485.0      9438.230968
pr_commit_changes_total                           float64  97075                          14800.401174                  0.0                  0.0                  0.0                  0.0          103559666.0     708529.30664
avg_pr_commit_changes_total                       float64  97075                            409.218353                  0.0                  0.0                  0.0                  0.0            4471080.0     17143.348681
pr_commit_files_changed_count                     float64  97075                             77.785825                  0.0                  0.0                  0.0                  0.0             431962.0      2895.464268
avg_pr_commit_files_changed_count                 float64  97075                              2.120287                  0.0                  0.0                  0.0                  0.0               8262.6        42.059401
push_commits                                      float64  97075                              4.699758                  0.0                  0.0                  0.0                  1.0               2323.0        35.670235
avg_push_commits                                  float64  97075                              0.844732                  0.0                  0.0                  0.0             0.021277                292.0         5.124857
push_commit_additions                             float64  97075                             3587.9258                  0.0                  0.0                  0.0                  0.0           30281948.0    131166.616602
avg_push_commit_additions                         float64  97075                            763.777454                  0.0                  0.0                  0.0                  0.0            5752453.0     33883.234396
push_commit_deletions                             float64  97075                           2456.064816                  0.0                  0.0                  0.0                  0.0           14345830.0     90258.927507
avg_push_commit_deletions                         float64  97075                             579.57056                  0.0                  0.0                  0.0                  0.0            5757177.0     32465.294055
push_commit_changes_total                         float64  97075                           6043.990616                  0.0                  0.0                  0.0                  0.0           39271315.0    199424.004415
avg_push_commit_changes_total                     float64  97075                           1343.348014                  0.0                  0.0                  0.0                  0.0            9648244.0     60014.693032
push_commit_files_changed_count                   float64  97075                             43.663971                  0.0                  0.0                  0.0                  0.0              80783.0       671.479597
avg_push_commit_files_changed_count               float64  97075                              5.404809                  0.0                  0.0                  0.0                  0.0              17007.0       115.521416
commits_lt100                                     float64  97075                              7.342076                  0.0                  0.0                  0.0                  2.0               4024.0        54.337533
avg_commits_lt100                                 float64  97075                              1.117488                  0.0                  0.0                  0.0                  0.5                288.0         5.419444
commit_additions_lt100                            float64  97075                           2225.249724                  0.0                  0.0                  0.0                 10.0            8057745.0     52245.244776
avg_commit_additions_lt100                        float64  97075                            521.452726                  0.0                  0.0                  0.0             2.666667            5752453.0     27433.959322
commit_deletions_lt100                            float64  97075                           1319.674345                  0.0                  0.0                  0.0                  4.0            5757177.0     35551.058456
avg_commit_deletions_lt100                        float64  97075                            343.942245                  0.0                  0.0                  0.0                  1.0            5757177.0      26269.41167
commit_changes_total_lt100                        float64  97075                           3544.924069                  0.0                  0.0                  0.0                 16.0           10593266.0     78257.768886
