File: drive/output/derived/project_outcomes/project_outcomes_major_months6_departed.parquet

MD5 hash: 89059bf5c658b87af1de99a4ecda0d32

Keys: repo_name time_period 

                                                     type  count unique                           mean                  min                  25%                  50%                  75%                  max            std
repo_name                                          object   2808    262                                                                                                                                                       
time_period                                datetime64[ns]   2808         2019-10-03 15:33:50.769230592  2015-01-01 00:00:00  2018-07-01 00:00:00  2020-01-01 00:00:00  2021-07-01 00:00:00  2022-07-01 00:00:00               
prs_opened                                        float64   2808                              3.950261                  0.0                  0.0                  0.0                  2.0                189.5      12.362052
avg_prs_opened                                    float64   2808                              3.950261                  0.0                  0.0                  0.0                  2.0                189.5      12.362052
commits                                           float64   2808                             17.775641                  0.0                  0.0                  0.0                 18.0                605.0      43.749753
avg_commits                                       float64   2808                             17.775641                  0.0                  0.0                  0.0                 18.0                605.0      43.749753
commit_additions                                  float64   2808                           8965.715456                  0.0                  0.0                  0.0               586.25            2025611.0    73586.79934
avg_commit_additions                              float64   2808                           8965.715456                  0.0                  0.0                  0.0               586.25            2025611.0    73586.79934
commit_deletions                                  float64   2808                           5086.987179                  0.0                  0.0                  0.0                235.5            1097512.0   46300.869229
avg_commit_deletions                              float64   2808                           5086.987179                  0.0                  0.0                  0.0                235.5            1097512.0   46300.869229
commit_changes_total                              float64   2808                          14052.702635                  0.0                  0.0                  0.0               902.25            2854334.0  109162.119275
avg_commit_changes_total                          float64   2808                          14052.702635                  0.0                  0.0                  0.0               902.25            2854334.0  109162.119275
commit_files_changed_count                        float64   2808                            102.659544                  0.0                  0.0                  0.0                 44.0              10705.0     427.043013
avg_commit_files_changed_count                    float64   2808                            102.659544                  0.0                  0.0                  0.0                 44.0              10705.0     427.043013
pr_commits                                        float64   2808                              6.038462                  0.0                  0.0                  0.0                  3.0                272.0         19.194
avg_pr_commits                                    float64   2808                              6.038462                  0.0                  0.0                  0.0                  3.0                272.0         19.194
pr_commit_additions                               float64   2808                           4101.119302                  0.0                  0.0                  0.0                 35.0            2025459.0   52336.490522
avg_pr_commit_additions                           float64   2808                           4101.119302                  0.0                  0.0                  0.0                 35.0            2025459.0   52336.490522
pr_commit_deletions                               float64   2808                           2660.486111                  0.0                  0.0                  0.0                 16.0             787424.0   29918.506221
avg_pr_commit_deletions                           float64   2808                           2660.486111                  0.0                  0.0                  0.0                 16.0             787424.0   29918.506221
pr_commit_changes_total                           float64   2808                           6761.605413                  0.0                  0.0                  0.0                61.25            2027206.0   72061.771516
avg_pr_commit_changes_total                       float64   2808                           6761.605413                  0.0                  0.0                  0.0                61.25            2027206.0   72061.771516
pr_commit_files_changed_count                     float64   2808                             41.164174                  0.0                  0.0                  0.0                  7.0               8559.0       256.6339
avg_pr_commit_files_changed_count                 float64   2808                             41.164174                  0.0                  0.0                  0.0                  7.0               8559.0       256.6339
push_commits                                      float64   2808                             11.737179                  0.0                  0.0                  0.0                 10.0                601.0      33.811197
avg_push_commits                                  float64   2808                             11.737179                  0.0                  0.0                  0.0                 10.0                601.0      33.811197
push_commit_additions                             float64   2808                           4864.596154                  0.0                  0.0                  0.0               179.25             932014.0   41067.315881
avg_push_commit_additions                         float64   2808                           4864.596154                  0.0                  0.0                  0.0               179.25             932014.0   41067.315881
push_commit_deletions                             float64   2808                           2426.501068                  0.0                  0.0                  0.0                65.25             846699.0   27201.717475
