event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
-12,0.5932784786109377,0.3564996981645167,-0.4418345600801783,1.6283915173020538,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-11,-0.5093840603909185,0.27438197956666865,-1.3060645795992991,0.287296458817462,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-10,0.159290582878096,0.20215315633127945,-0.42767027293308074,0.7462514386892727,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-9,-0.04004710979751086,0.18630190710689404,-0.5809831447289462,0.5008889251339244,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-8,0.17751597128034513,0.1720523850702963,-0.3220459302895747,0.6770778728502649,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-7,-0.04625193102190395,0.14310908100651032,-0.461775636841653,0.3692717747978451,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-6,-0.049816571189149714,0.13132844753476647,-0.4311346735443605,0.33150153116606107,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-5,-0.13479810511900733,0.11036288060586567,-0.4552417332365384,0.18564552299852374,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-4,0.14183474592148557,0.05695926797880915,-0.023549071407746314,0.30721856325071745,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-3,-0.02560672022820413,0.052195543403466396,-0.17715884724729428,0.12594540679088603,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-2,0.1559641118007704,0.04916735964660598,0.01320445362924813,0.29872376997229266,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-1,-0.06829515590724275,0.04625040742482619,-0.2025853110369703,0.06599499922248481,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
0,0.02473985312260766,0.08220170692254174,-0.2139365302692304,0.26341623651444573,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
1,-0.5949383904307056,0.07212498760917055,-0.8043565623788761,-0.38552021848253515,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
2,-0.5114286009677654,0.0948088511869335,-0.7867103993877801,-0.23614680254775078,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
3,-0.5716997683253958,0.09591557608637491,-0.8501949926741115,-0.2932045439766802,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
4,-0.6466786780790555,0.12372303218132132,-1.0059141120966912,-0.2874432440614199,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
5,-0.5385351740299955,0.11585615322166518,-0.8749287682736546,-0.2021415797863364,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
6,-0.6156368833244992,0.13676853795531255,-1.012750534890434,-0.21852323175856436,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
7,-0.5691981927279258,0.15974001958207143,-1.0330105828126754,-0.10538580264317615,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
8,-0.4315239080547547,0.2684150043506972,-1.210879044157906,0.3478312280483967,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
9,-0.29742610072361086,0.6711772844140182,-2.246219779784839,1.6513675783376174,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
10,-0.35802324783111805,0.8785043878088674,-2.9088005726093007,2.1927540769470646,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
11,-0.21918609883997625,0.7925463531175806,-2.5203803722233897,2.082008174543437,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
12,-0.4359598436639716,0.4730231856213834,-1.809404111810161,0.9374844244822178,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
13,-1.2487930331592285,0.36817465613347805,-2.317804841700819,-0.1797812246176378,important_topk,rolling5,github_outcomes,pull_request_merged,TRUE,cs,treatment_policytree,1
-17,-0.10032311894289919,0.1533425765981384,-0.5431322741329301,0.34248603624713164,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-16,0.023973754559134745,0.03569402799291699,-0.07910030831052989,0.1270478174287994,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-15,0.003728012871655688,0.05503910758625821,-0.15520906301011275,0.16266508875342414,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-14,-0.027102482442686017,0.03112612307992127,-0.11698575277197945,0.0627807878866074,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-13,-0.08622188144371784,0.17434568968215644,-0.5896819723844109,0.41723820949697527,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-12,-0.13018698419085006,0.22639631397667156,-0.7839542727950508,0.5235803044133507,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-11,-0.1722534724799349,0.15070162636425288,-0.6074363247349989,0.2629293797751291,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-10,0.19945195275414412,0.1463665053665868,-0.22321231980042466,0.6221162253087129,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-9,0.055063649097763574,0.13899546152513645,-0.3463151737877605,0.45644247198328763,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-8,0.13751510758812535,0.14990359756436203,-0.2953632675508206,0.5703934827270714,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-7,-0.005533596265700685,0.1269416323677702,-0.3721044354562181,0.36103724292481676,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-6,0.11309002049159292,0.12123493787767195,-0.23700153015331463,0.4631815711365005,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-5,-0.20606315055721572,0.10165761433258667,-0.4996210346093164,0.08749473349488493,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-4,-0.017716457303163458,0.05371365930716309,-0.17282602065882952,0.1373931060525026,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-3,-0.026837960908422,0.04778709694033829,-0.16483332067461623,0.11115739885777223,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-2,0.1453782973437168,0.05164614557858472,-0.003760882392435383,0.294517477079869,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-1,0.12519513343584598,0.0483994581378893,-0.014568548935682685,0.2649588158073747,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
0,0.03455188278222777,0.0670415902085792,-0.15904490280365885,0.22814866836811437,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
1,-0.3760541837835505,0.06132821796972829,-0.5531523974105096,-0.19895597015659142,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
2,-0.3788590293230943,0.07127262784417951,-0.5846738318652719,-0.17304422678091672,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
3,-0.35106814505616046,0.07081923512630232,-0.5555736801344252,-0.14656260997789575,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
4,-0.4386338677932498,0.08077037178682502,-0.6718754168056909,-0.20539231878080882,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
5,-0.39427661607695935,0.09021551338514545,-0.6547930111536033,-0.13376022100031532,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
6,-0.3954652124975055,0.09997263379766082,-0.6841573585156254,-0.10677306647938556,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
7,-0.2879969043575068,0.1053279609363035,-0.5921536913033925,0.016159882588378804,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
8,-0.4917185400653069,0.10916587279119237,-0.8069581100441846,-0.1764789700864292,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
9,-0.5182945269271251,0.14051012645041094,-0.9240472654650154,-0.11254178838923473,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
10,-0.5969529615699269,0.13118543147672815,-0.9757786691728791,-0.2181272539669748,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
11,-0.3127206220439462,0.3456741363177396,-1.3109278758260643,0.6854866317381718,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
12,-0.41943417604283156,0.23316582648327594,-1.0927498652321717,0.2538815131465086,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
13,-0.8264929291772641,0.24952615387609775,-1.5470525274762918,-0.10593333087823653,important_topk,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,treatment_policytree,1
-17,-0.04522429864200995,0.09824251565034606,-0.34118839362016257,0.2507397963361427,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-16,0.057957295822947445,0.043194763148208616,-0.07217067268770205,0.18808526433359696,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-15,0.05767187306798202,0.023790380496899223,-0.013998710551950663,0.12934245668791472,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-14,0.037984638204524634,0.022780540241383776,-0.030643714103255337,0.1066129905123046,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-13,0.07769668916397555,0.19636542683656874,-0.5138711819757228,0.6692645603036739,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-12,-0.11261164449294382,0.18799236150536283,-0.6789549304666518,0.45373164148076417,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-11,-0.07609237468143852,0.09085756602604338,-0.3498086687197718,0.19762391935689472,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-10,0.0017112336562828678,0.07605385692307928,-0.22740760338520102,0.23083007069776676,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-9,0.116772187200006,0.09818271649925454,-0.17901175765153293,0.4125561320515449,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-8,-0.036722690843643845,0.08947792514749117,-0.3062826971351442,0.23283731544785655,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-7,0.07396427494726786,0.0799634175994871,-0.1669324525492345,0.3148610024437702,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-6,0.061547568525173,0.08895438079796382,-0.20643521502764806,0.3295303520779941,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-5,-0.14013815365296983,0.0752943677806216,-0.366968963813167,0.08669265650722735,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-4,0.02994773762536048,0.05313582520252486,-0.13012854210829258,0.19002401735901356,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-3,-0.0015324840681495873,0.051312630992663096,-0.1561162331930423,0.1530512650567431,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-2,0.1771917467002052,0.05138075604155967,0.022402764959794208,0.3319807284406162,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
-1,0.09159942309224227,0.04819942136717196,-0.053605512153686904,0.23680435833817143,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
0,-0.05656986585530493,0.05878544493743355,-0.23366611480232852,0.12052638309171865,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
1,-0.30721952877042663,0.07009452550575614,-0.5183853633065568,-0.09605369423429647,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
2,-0.31274140591249866,0.06607784794012446,-0.5118066510789281,-0.11367616074606918,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
3,-0.42400422751109756,0.05729009291958332,-0.5965955988732277,-0.2514128561489675,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
4,-0.4941732034194812,0.07043993135743269,-0.7063796030268016,-0.28196680381216077,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
5,-0.48803530493299746,0.07563965132554198,-0.7159063117046792,-0.2601642981613157,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
6,-0.40225872035659854,0.08917800343346792,-0.6709151864845804,-0.1336022542286167,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
7,-0.36829418726374946,0.09416732782046482,-0.6519814256289318,-0.08460694889856707,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
8,-0.5794023019701238,0.09250846208793173,-0.8580920635100302,-0.3007125404302174,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
9,-0.6272860516046501,0.12455184100909454,-1.0025092699647917,-0.25206283324450857,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
10,-0.7034263024663232,0.13764407639716458,-1.1180910148906231,-0.2887615900420234,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
11,-0.7543482433423896,0.24576861361777816,-1.4947474973914665,-0.013948989293312564,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
12,-0.9684730608541334,0.18922968496056805,-1.538543890999434,-0.39840223070883274,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
13,-1.5740476501674003,0.165288112193645,-2.0719924168725594,-1.0761028834622413,important_topk,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,treatment_policytree,1
