covar,dataset,rolling,past_periods,percent_changed_from_0,percent_changed_from_1
cos_sim_same_actor,important_thresh,rolling5,4,5.77051367578386,5.77051367578386
cos_sim_same_actor,important_thresh,rolling5,5,6.73782521681121,6.73782521681121
cos_sim_diff_actor,important_thresh,rolling5,2,2.56837891927952,2.56837891927952
cos_sim_diff_actor,important_thresh,rolling5,3,4.10273515677118,4.10273515677118
cos_sim_diff_actor,important_thresh,rolling5,4,5.17011340893929,5.17011340893929
cos_sim_diff_actor,important_thresh,rolling5,5,5.97064709806538,5.97064709806538
pct_merged_with_approved,important_thresh,rolling5,2,1.2779552715655,1.23231401186673
pct_merged_with_approved,important_thresh,rolling5,3,2.23642172523962,2.32770424463715
pct_merged_with_approved,important_thresh,rolling5,4,2.92104062072113,2.87539936102236
pct_merged_with_approved,important_thresh,rolling5,5,2.9666818804199,2.92104062072113
pct_merged_with_review,important_thresh,rolling5,2,1.18667275216796,1.18667275216796
pct_merged_with_review,important_thresh,rolling5,3,2.19078046554085,2.19078046554085
pct_merged_with_review,important_thresh,rolling5,4,2.60155180282976,2.64719306252853
pct_merged_with_review,important_thresh,rolling5,5,3.01232314011867,3.01232314011867
avg_all_disc_count,important_thresh,rolling5,2,2.83901135604542,2.80654861343134
avg_all_disc_count,important_thresh,rolling5,3,3.90781563126252,3.87570998997661
avg_all_disc_count,important_thresh,rolling5,4,5.07682030728123,5.045105245573
avg_all_disc_count,important_thresh,rolling5,5,6.01202404809619,5.98062145005012
response_rate,important_thresh,rolling5,2,2.52324037184595,2.52324037184595
response_rate,important_thresh,rolling5,3,3.88446215139442,3.88446215139442
response_rate,important_thresh,rolling5,4,5.1128818061089,5.1128818061089
response_rate,important_thresh,rolling5,5,6.00929614873838,6.00929614873838
mean_days_to_respond,important_thresh,rolling5,2,2.88940551311857,2.88940551311857
mean_days_to_respond,important_thresh,rolling5,3,4.38392560611093,4.38392560611093
mean_days_to_respond,important_thresh,rolling5,4,5.97808037196945,5.97808037196945
mean_days_to_respond,important_thresh,rolling5,5,7.10727333111923,7.10727333111923
pos_sentiment_avg,important_thresh,rolling5,2,2.62284196547145,2.62284196547145
pos_sentiment_avg,important_thresh,rolling5,3,4.51527224435591,4.51527224435591
pos_sentiment_avg,important_thresh,rolling5,4,5.94289508632138,5.94289508632138
pos_sentiment_avg,important_thresh,rolling5,5,6.93891102257636,6.93891102257636
neg_sentiment_avg,important_thresh,rolling5,2,2.55644090305445,2.55644090305445
neg_sentiment_avg,important_thresh,rolling5,3,4.05046480743692,4.05046480743692
neg_sentiment_avg,important_thresh,rolling5,4,5.31208499335989,5.31208499335989
neg_sentiment_avg,important_thresh,rolling5,5,6.37450199203187,6.37450199203187
ov_sentiment_avg,important_thresh,rolling5,2,2.29083665338645,2.29083665338645
ov_sentiment_avg,important_thresh,rolling5,3,3.81806108897742,3.81806108897742
ov_sentiment_avg,important_thresh,rolling5,4,5.2124833997344,5.2124833997344
ov_sentiment_avg,important_thresh,rolling5,5,6.27490039840637,6.27490039840637
avg_all_disc_exclude_opener_count,important_thresh,rolling5,2,2.27653163709407,2.27729403884796
avg_all_disc_exclude_opener_count,important_thresh,rolling5,3,3.81653833277536,3.81781647689216
avg_all_disc_exclude_opener_count,important_thresh,rolling5,4,4.98828255775025,4.98995311453449
avg_all_disc_exclude_opener_count,important_thresh,rolling5,5,5.92567793773016,5.92766242464836
pull_request_merged_rate_weighted,important_thresh,rolling5,2,2.01739130434783,0
pull_request_merged_rate_weighted,important_thresh,rolling5,3,3.95869191049914,0
pull_request_merged_rate_weighted,important_thresh,rolling5,4,5.2233676975945,0
pull_request_merged_rate_weighted,important_thresh,rolling5,5,6.59567159051872,0
pull_request_review_rate_weighted,important_thresh,rolling5,2,2.60540028422549,1.36054421768707
pull_request_review_rate_weighted,important_thresh,rolling5,3,3.57647058823529,2.13385063045587
pull_request_review_rate_weighted,important_thresh,rolling5,4,3.90772128060264,2.56658595641647
pull_request_review_rate_weighted,important_thresh,rolling5,5,4.56255879586077,3.19767441860465
any_activity_rate_weighted,important_thresh,rolling5,2,1.68598524762908,0
any_activity_rate_weighted,important_thresh,rolling5,3,3.02398331595412,0
any_activity_rate_weighted,important_thresh,rolling5,4,3.6420395421436,0.434153400868307
any_activity_rate_weighted,important_thresh,rolling5,5,4.12621359223301,0.940325497287523
clustering_coefficient,important_thresh,rolling5,2,3.98406374501992,3.98406374501992
clustering_coefficient,important_thresh,rolling5,3,6.54050464807437,6.54050464807437
clustering_coefficient,important_thresh,rolling5,4,8.66533864541833,8.66533864541833
clustering_coefficient,important_thresh,rolling5,5,9.9269588313413,9.9269588313413
mean_has_reviewer,important_thresh,rolling5,2,1.36122177954847,1.32802124833997
mean_has_reviewer,important_thresh,rolling5,3,2.12483399734396,2.09163346613546
mean_has_reviewer,important_thresh,rolling5,4,2.78884462151394,2.75564409030544
mean_has_reviewer,important_thresh,rolling5,5,3.48605577689243,3.45285524568393
mean_has_tag,important_thresh,rolling5,2,1.85922974767596,1.66002656042497
mean_has_tag,important_thresh,rolling5,3,2.92164674634794,2.72244355909695
mean_has_tag,important_thresh,rolling5,4,3.71845949535193,3.51925630810093
mean_has_tag,important_thresh,rolling5,5,4.41567065073041,4.21646746347942
mean_has_assignee,important_thresh,rolling5,2,1.56042496679947,1.56042496679947
mean_has_assignee,important_thresh,rolling5,3,2.52324037184595,2.52324037184595
mean_has_assignee,important_thresh,rolling5,4,3.41965471447543,3.41965471447543
mean_has_assignee,important_thresh,rolling5,5,3.88446215139442,3.88446215139442
has_codeowners,important_thresh,rolling5,2,0,0
has_codeowners,important_thresh,rolling5,3,0,0
has_codeowners,important_thresh,rolling5,4,0,0
has_codeowners,important_thresh,rolling5,5,0,0
has_issue_template,important_thresh,rolling5,2,0,0
has_issue_template,important_thresh,rolling5,3,0,0
has_issue_template,important_thresh,rolling5,4,0,0
has_issue_template,important_thresh,rolling5,5,0,0
has_pr_template,important_thresh,rolling5,2,0,0
has_pr_template,important_thresh,rolling5,3,0,0
has_pr_template,important_thresh,rolling5,4,0,0
has_pr_template,important_thresh,rolling5,5,0,0
has_good_first_issue,important_thresh,rolling5,2,5.02008032128514,0
has_good_first_issue,important_thresh,rolling5,3,7.93172690763052,0
has_good_first_issue,important_thresh,rolling5,4,9.90629183400268,0
has_good_first_issue,important_thresh,rolling5,5,11.4457831325301,0
has_contributing_guide,important_thresh,rolling5,2,0,0
has_contributing_guide,important_thresh,rolling5,3,0,0
has_contributing_guide,important_thresh,rolling5,4,0,0
has_contributing_guide,important_thresh,rolling5,5,0,0
has_code_of_conduct,important_thresh,rolling5,2,0,0
has_code_of_conduct,important_thresh,rolling5,3,0,0
has_code_of_conduct,important_thresh,rolling5,4,0,0
has_code_of_conduct,important_thresh,rolling5,5,0,0
prop_tests_passed,important_thresh,rolling5,2,0,0
prop_tests_passed,important_thresh,rolling5,3,0,0
prop_tests_passed,important_thresh,rolling5,4,0,0
prop_tests_passed,important_thresh,rolling5,5,0,0
