event_time,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimate,sd,ci_low,ci_high
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pos_sentiment_avg,0,-0.00499414507440396,0.393933267107888,-0.777103348605864,0.767115058457056
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pos_sentiment_avg,1,0.498460079437806,0.559125021053185,-0.597424961826437,1.59434512070205
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_discussion_comment,0,-0.0690578868689983,0.522327608256086,-1.09281999905093,0.954704225312931
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_discussion_comment,1,0.651854577775312,0.413371794077092,-0.158354138615789,1.46206329416641
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_pull_request_review_comment,0,-0.413526253780033,0.296050576585961,-0.993785383888517,0.166732876328452
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_hhi_pull_request_review_comment,1,1.99706362389442,1.01179628412352,0.0139429070123216,3.98018434077652
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_issue_comment,0,-0.541920266961153,0.376107385270976,-1.27909074209227,0.19525020816996
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_issue_comment,1,0.973239097209134,0.573734380000726,-0.15128028759229,2.09775848201056
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_comment,0,-0.46523145534141,0.344496037470127,-1.14044368878286,0.209980778100039
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_comment,1,0.935546851133172,0.599307984725005,-0.239096798927838,2.11019050119418
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review,0,0.212079217389447,0.433683374105624,-0.637940195857576,1.06209863063647
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review,1,0.589800851509105,0.763214759312781,-0.906100076743946,2.08570177976216
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review_comment,0,-0.0970353042954335,0.311172828953721,-0.706934049044727,0.51286344045386
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,proj_prob_hhi_pull_request_review_comment,1,0.933716543418816,0.862462585678111,-0.756710124510281,2.62414321134791
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_merged_rate_weighted,0,0.768906614137368,0.453794222068016,-0.120530061115944,1.65834328939068
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_merged_rate_weighted,1,-1.78851312248881,0.414801601907844,-2.60152426222818,-0.975501982749431
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_review_rate_weighted,0,0.0990494160986932,0.422215250282238,-0.728492474454493,0.92659130665188
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,pull_request_review_rate_weighted,1,0.0363442430242064,0.87107461500199,-1.67096200237969,1.74365048842811
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,response_rate,0,-0.13132743975237,0.409148238386273,-0.933257986989465,0.670603107484724
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,response_rate,1,0.537286493059522,0.40487347021663,-0.256265508565073,1.33083849468412
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_and_pr,0,0.675765419918598,0.596332025600998,-0.493045350259358,1.84457619009655
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_and_pr,1,-0.297135733024819,0.273316508320396,-0.832836089332794,0.238564623283157
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_only,0,-0.0510848998297958,0.406510950938713,-0.847846363669674,0.745676564010083
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_issue_only,1,0.818998698968687,0.599348458917448,-0.355724280509512,1.99372167844689
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_pr_only,0,0.174444934990295,0.515328929898137,-0.835599767610054,1.18448963759064
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,share_pr_only,1,0.388589230987099,0.498649410432373,-0.588763613460352,1.36594207543455
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,text_sim_ratio,0,0.680007633192125,0.585347631532239,-0.467273724611064,1.82728899099531
-13,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,text_sim_ratio,1,-0.141294932471583,0.460270537296786,-1.04342518557328,0.760835320630117
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,cs,"","",-0.214209230199708,0.318405007469217,-1.13192878008868,0.703510319689265
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,"","",-0.052092432155752,0.186435091760052,-0.417505212005455,0.313320347693951
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,any_activity_rate_weighted,0,0.0187433953032146,0.299537891557143,-0.568350872148786,0.605837662755215
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,any_activity_rate_weighted,1,-0.193199927093502,0.318760516514269,-0.817970539461469,0.431570685274465
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_count,0,0.048455101024169,0.320417522549393,-0.579563243172641,0.676473445220979
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_count,1,-0.100139784077796,0.231678114004021,-0.554228887525677,0.353949319370086
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_exclude_opener_count,0,0.0851286655820996,0.302061815387788,-0.506912492577965,0.677169823742164
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_all_disc_exclude_opener_count,1,-0.187818564496365,0.240348990914446,-0.658902586688679,0.28326545769595
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_members_per_problem,0,-0.18088203980585,0.251765953923203,-0.674343309495328,0.312579229883629
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_members_per_problem,1,0.13074072695659,0.270961679996276,-0.400344165836111,0.661825619749292
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_unique_types,0,-0.0723971600118114,0.210743974581096,-0.485455350190759,0.340661030167136
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,avg_unique_types,1,0.0164680896815254,0.288918828048756,-0.549812813294037,0.582748992657088
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,clustering_coefficient,0,0.106848683331585,0.260351647394089,-0.403440545560829,0.617137912223999
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,clustering_coefficient,1,-0.167025491870103,0.229005784659584,-0.615876829802889,0.281825846062682
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_diff_actor,0,0.048713302245835,0.223571895982369,-0.389487613879609,0.486914218371279
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_diff_actor,1,-0.135542579237343,0.271433245199063,-0.667551739827506,0.396466581352821
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_same_actor,0,0.00128339040622072,0.189525581907577,-0.37018675013263,0.372753530945072
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,cos_sim_same_actor,1,-0.172599418760542,0.28870719956821,-0.738465529914233,0.39326669239315
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_code_of_conduct,0,-0.0626674881954772,0.188706152118805,-0.432531546348336,0.307196569957381
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_code_of_conduct,1,0.717300176818901,0.477720605853736,-0.219032210654421,1.65363256429222
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_codeowners,0,-0.0374385790987809,0.187150722498396,-0.404253995195636,0.329376836998075
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_codeowners,1,-0.306582557784683,0.837891221202372,-1.94884935134133,1.33568423577197
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_contributing_guide,0,-0.0877233429863723,0.182871116418861,-0.44615073116734,0.270704045194596
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_contributing_guide,1,0.925823658762481,1.06244575094984,-1.1565700130992,3.00821733062416
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_good_first_issue,0,-0.0286974843874103,0.18854435457671,-0.398244419357762,0.340849450582942
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_good_first_issue,1,1.16976328451768,0.48604741683173,0.21711034752749,2.12241622150787
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_issue_template,0,-0.0632280341725154,0.185184503794959,-0.426189661610634,0.299733593265603
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_issue_template,1,0.055031795573305,0.626586796297486,-1.17307832516977,1.28314191631638
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_pr_template,0,-0.132049005151449,0.176467009794863,-0.477924344349381,0.213826334046482
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,has_pr_template,1,3.66428154403602,2.56107736936198,-1.35543009991346,8.6839931879855
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_days_to_respond,0,-0.076191307533315,0.27224654555869,-0.609794536828348,0.457411921761718
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_days_to_respond,1,-0.0460952216561463,0.20752710739745,-0.452848352155148,0.360657908842855
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_has_assignee,0,-0.0813204660725299,0.248356803136309,-0.568099800219696,0.405458868074636
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_has_assignee,1,0.00573944841304407,0.277090714396369,-0.53735835180384,0.548837248629928
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_has_reviewer,0,-0.1525279876496,0.268564657584856,-0.678914716515918,0.373858741216717
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_has_reviewer,1,0.0640771885132537,0.238994185047926,-0.40435141418068,0.532505791207188
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_has_tag,0,0.319246005377569,0.322395244748294,-0.312648674329087,0.951140685084225
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,mean_has_tag,1,-0.300534148670342,0.222790403562208,-0.73720333965227,0.136135042311587
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,neg_sentiment_avg,0,0.131991112788554,0.304164475245501,-0.464171258692628,0.728153484269736
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,neg_sentiment_avg,1,-0.216667664825581,0.21918278870497,-0.646265930687321,0.21293060103616
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,ov_sentiment_avg,0,0.0758787915518077,0.21461146236219,-0.344759674678084,0.4965172577817
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,ov_sentiment_avg,1,-0.0830909136036443,0.308009510271092,-0.686789553734985,0.520607726527696
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pct_members_multiple,0,-0.153375810167537,0.216260331653796,-0.577246060208977,0.270494439873903
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pct_members_multiple,1,0.390626310232663,0.419513326679654,-0.431619810059459,1.21287243052478
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pct_merged_with_approved,0,-0.227001950345027,0.143542017389254,-0.508344304427965,0.05434040373791
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pct_merged_with_approved,1,0.204402101479373,0.348359623228006,-0.478382760047518,0.887186963006265
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pct_merged_with_review,0,-0.189410139601844,0.165621945943325,-0.514029153650761,0.135208874447073
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pct_merged_with_review,1,0.227475205989108,0.327517803185876,-0.414459688255208,0.869410100233424
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pos_sentiment_avg,0,-0.0950700087070875,0.199491214618052,-0.48607278935847,0.295932771944295
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pos_sentiment_avg,1,0.0296625716390753,0.325817765739205,-0.608940249209766,0.668265392487916
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_hhi_discussion_comment,0,0.0717366278344018,0.248806487720452,-0.415924088097684,0.559397343766488
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_hhi_discussion_comment,1,-0.242414604697326,0.27681839949221,-0.784978667702058,0.300149458307405
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_hhi_pull_request_review_comment,0,-0.260708846224107,0.210283888419705,-0.672865267526729,0.151447575078514
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_hhi_pull_request_review_comment,1,0.454389726323274,0.473159225875816,-0.473002356393326,1.38178180903987
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_issue_comment,0,-0.174398519680649,0.177804908322299,-0.522896139992356,0.174099100631057
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_issue_comment,1,0.159476855260207,0.290802598032646,-0.410496236883779,0.729449947404194
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_pull_request_comment,0,0.10624716096826,0.22631642866461,-0.337333039214375,0.549827361150896
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_pull_request_comment,1,-0.20194169924693,0.295083514174168,-0.7803053870283,0.376421988534439
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_pull_request_review,0,0.241754598081111,0.257612582439423,-0.263166063500158,0.746675259662381
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_pull_request_review,1,-0.530930479425374,0.280121677962868,-1.0799689682326,0.0181080093818479
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_pull_request_review_comment,0,-0.158538712533745,0.230637234862337,-0.610587692863926,0.293510267796436
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,proj_prob_hhi_pull_request_review_comment,1,0.212743974887003,0.393000600907352,-0.557537202891406,0.983025152665412
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pull_request_merged_rate_weighted,0,-0.121009287424285,0.219134823533359,-0.550513541549668,0.308494966701098
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pull_request_merged_rate_weighted,1,-0.124694163839359,0.564801060894616,-1.23170424319281,0.982315915514087
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pull_request_review_rate_weighted,0,-0.187532003899821,0.279407791538816,-0.7351712753159,0.360107267516259
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,pull_request_review_rate_weighted,1,-0.167104080924759,0.214493021986434,-0.58751040401817,0.253302242168652
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,response_rate,0,-0.0577215869649947,0.217479406759083,-0.483981224212798,0.368538050282809
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,response_rate,1,-0.375415964647667,0.340530619415938,-1.04285597870291,0.292024049407572
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,share_issue_and_pr,0,0.197688795261503,0.327771135547043,-0.444742630410701,0.840120220933708
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,share_issue_and_pr,1,-0.20696651365628,0.169991839820207,-0.540150519703885,0.126217492391325
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,share_issue_only,0,0.0549003297909965,0.190540910695919,-0.318559855173004,0.428360514754997
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,share_issue_only,1,-0.0549228176562282,0.332818402439145,-0.707246886436953,0.597401251124496
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,share_pr_only,0,-0.3355487900262,0.187573450290579,-0.703192752595734,0.0320951725433343
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,share_pr_only,1,0.379351095408735,0.348340619658965,-0.303396519122836,1.06209870994031
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,text_sim_ratio,0,0.0682972678683908,0.246421240289027,-0.414688363098102,0.551282898834884
-12,important_thresh,rolling5,downstream_outcomes,major_minor_release_count,TRUE,sa,text_sim_ratio,1,-0.202437859054662,0.261123837092737,-0.714240579756427,0.309364861647103
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,"","",0.0657028527769938,0.237146511804752,-0.609241685073442,0.74064739062743
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,"","",0.1429610414935,0.324543691561122,-0.493144593966299,0.779066676953298
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,any_activity_rate_weighted,0,0.0475833906676405,0.61461489205431,-1.15706179775881,1.25222857909409
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,any_activity_rate_weighted,1,0.215841775028421,0.399417580934688,-0.567016683603568,0.99870023366041
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_all_disc_count,0,0.255233281071351,0.390163082487935,-0.509486360605001,1.0199529227477
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_all_disc_count,1,0.0941208357879119,0.467728086423046,-0.822626213601259,1.01086788517708
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_all_disc_exclude_opener_count,0,0.317907252019733,0.276777973463446,-0.224577575968622,0.860392080008087
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_all_disc_exclude_opener_count,1,0.00710115461633362,0.524995783221376,-1.02189058049756,1.03609288973023
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_members_per_problem,0,0.161105564978748,0.270359797228127,-0.368799637588381,0.691010767545877
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_members_per_problem,1,0.211110447191773,0.666959466816988,-1.09613010776952,1.51835100215307
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_unique_types,0,0.0819688433274377,0.553801940787488,-1.00348296061604,1.16742064727091
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,avg_unique_types,1,0.228909280767622,0.367704173160641,-0.491790898627234,0.949609460162479
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,clustering_coefficient,0,0.191963998449886,0.474850710034077,-0.738743393216906,1.12267139011668
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,clustering_coefficient,1,0.221374423710788,0.341598929127852,-0.448159477379803,0.890908324801378
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,cos_sim_diff_actor,0,0.259589561623841,0.610021596301884,-0.936052767127851,1.45523189037553
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,cos_sim_diff_actor,1,0.0732294507238779,0.315931421574229,-0.54599613556161,0.692455037009366
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,cos_sim_same_actor,0,0.318876308984702,0.24059584650774,-0.152691550170467,0.790444168139872
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,cos_sim_same_actor,1,0.0142515835165066,0.506663055615601,-0.978808005490071,1.00731117252308
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_code_of_conduct,0,0.109243398029496,0.327504536779901,-0.53266549405911,0.751152290118103
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_code_of_conduct,1,-0.305615012531691,0.405214770901729,-1.09983596349908,0.488605938435698
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_codeowners,0,0.1632750654225,0.327249921137493,-0.478134780006986,0.804684910851987
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_codeowners,1,0.595217897381041,0.811632948451509,-0.995582681583917,2.186018476346
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_contributing_guide,0,0.13126309734261,0.33852830995279,-0.532252390164858,0.794778584850078
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_contributing_guide,1,0.973820763193575,1.17698840693537,-1.33307651439974,3.28071804078689
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_good_first_issue,0,0.215294912816371,0.330461521628723,-0.432409669575927,0.862999495208668
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_good_first_issue,1,0.87994356857827,0.688123495846984,-0.468778483281818,2.22866562043836
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_issue_template,0,0.276846940147394,0.23300538284108,-0.179843610221122,0.73353749051591
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_issue_template,1,-1.16977088128108,1.81070853371251,-4.71875960735761,2.37921784479545
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_pr_template,0,-0.0403128856631669,0.31174194336089,-0.651327094650512,0.570701323324178
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,has_pr_template,1,8.32872247095587,1.08594864489845,6.2002631269549,10.4571818149568
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_days_to_respond,0,-0.295577467349936,0.426946609032277,-1.1323928210532,0.541237886353326
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_days_to_respond,1,0.821629692557849,0.482052594453413,-0.123193392570841,1.76645277768654
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_assignee,0,0.026485048915358,0.470675776415837,-0.896039472859682,0.949009570690398
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_assignee,1,0.312989383707346,0.358023025399447,-0.38873574607557,1.01471451349026
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_reviewer,0,-0.249644061777551,0.466868282437269,-1.1647058953546,0.665417771799495
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_reviewer,1,0.649610823328499,0.408172063270892,-0.150406420682449,1.44962806733945
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_tag,0,0.812137324191759,0.441334203324958,-0.0528777143251594,1.67715236270868
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,mean_has_tag,1,-0.277930414462067,0.448957900916609,-1.15788790025862,0.602027071334486
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,neg_sentiment_avg,0,0.157862426553643,0.594354136296583,-1.00707168058766,1.32279653369495
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,neg_sentiment_avg,1,0.173586432652287,0.266928283267614,-0.349593002552237,0.696765867856811
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,ov_sentiment_avg,0,0.296202121179416,0.251911655010796,-0.197544722641744,0.789948965000576
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,ov_sentiment_avg,1,0.0452325851022316,0.589645853368553,-1.11047328750013,1.20093845770459
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_members_multiple,0,0.537237567695488,0.336503486074235,-0.122309265010013,1.19678440040099
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_members_multiple,1,-0.662430657307567,0.89089318940595,-2.40858130854323,1.08371999392809
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_approved,0,0.110727623536577,0.56032722499397,-0.987513737451603,1.20896898452476
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_approved,1,0.247160570879767,0.367232920303145,-0.472615952914397,0.966937094673931
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_review,0,0.166591499144677,0.625654480703137,-1.05969128303347,1.39287428132283
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pct_merged_with_review,1,0.247251278887872,0.316164576263936,-0.372431290589443,0.866933848365187
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pos_sentiment_avg,0,0.452317236182737,0.29000557334516,-0.116093687573777,1.02072815993925
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,pos_sentiment_avg,1,-0.172911830660174,0.586824153375657,-1.32308717127646,0.977263509956113
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_discussion_comment,0,0.310896099346992,0.494125020875254,-0.657588941568505,1.27938114026249
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_discussion_comment,1,-0.0851041286098909,0.295696395499732,-0.664669063789366,0.494460806569584
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_pull_request_review_comment,0,0.0409354610328649,0.485845441350317,-0.911321604013757,0.993192526079486
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_hhi_pull_request_review_comment,1,0.118837987593614,0.277149552709497,-0.424375135716999,0.662051110904227
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_issue_comment,0,0.0548208747444634,0.628037718696274,-1.17613305390023,1.28577480338916
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_issue_comment,1,0.374053741003132,0.340317365620149,-0.29296829561236,1.04107577761862
-12,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,proj_prob_hhi_pull_request_comment,0,0.721603736276261,0.33599353383414,0.0630564099613464,1.38015106259117
